PROVINCIA,MAGNITUD,PUNTO_MUESTREO,ANNO,MES,MEDIA_MAGS,LATITUD,LONGITUD
14,10,14068001,2017,3,10.6,38.13793,-4.90397
14,10,14026002,2017,4,19.8,38.10814,-4.9268
14,10,14026002,2017,5,13.8,38.10814,-4.9268
14,10,14026002,2017,6,26.8,38.10814,-4.9268
14,10,14026002,2017,7,25.6,38.10814,-4.9268
14,10,14026002,2017,8,32.0,38.10814,-4.9268
14,10,14026002,2017,9,25.6,38.10814,-4.9268
14,10,14026002,2017,10,24.333333333333332,38.10814,-4.9268
11,10,11033010,2017,1,20.625,36.1801,-5.3825
11,10,11033010,2017,2,24.1875,36.1801,-5.3825
11,10,11033010,2017,3,22.466666666666665,36.1801,-5.3825
11,10,11033010,2017,4,26.125,36.1801,-5.3825
11,10,11033010,2017,5,21.0,36.1801,-5.3825
11,10,11033010,2017,6,31.291666666666668,36.1801,-5.3825
11,10,11033010,2017,7,29.823529411764707,36.1801,-5.3825
11,10,11033010,2017,8,34.3125,36.1801,-5.3825
11,10,11033010,2017,9,27.294117647058822,36.1801,-5.3825
11,10,11033010,2017,10,19.304347826086957,36.1801,-5.3825
11,10,11033010,2017,11,17.77777777777778,36.1801,-5.3825
11,10,11033010,2017,12,15.5,36.1801,-5.3825
4,10,4032005,2017,1,19.6,36.99678,-1.89535
4,10,4032005,2017,2,31.2,36.99678,-1.89535
4,10,4032005,2017,3,21.2,36.99678,-1.89535
4,10,4032005,2017,4,27.0,36.99678,-1.89535
4,10,4032005,2017,5,30.0,36.99678,-1.89535
4,10,4032005,2017,6,34.25,36.99678,-1.89535
4,10,4032005,2017,7,29.8,36.99678,-1.89535
4,10,4032005,2017,8,42.4,36.99678,-1.89535
4,10,4032005,2017,9,26.0,36.99678,-1.89535
4,10,4032005,2017,10,18.6,36.99678,-1.89535
4,10,4032005,2017,11,20.6,36.99678,-1.89535
4,10,4032005,2017,12,19.0,36.99678,-1.89535
23,10,23050003,2017,1,31.4,37.78255,-3.78157
23,10,23050003,2017,2,45.4,37.78255,-3.78157
23,10,23050003,2017,3,22.8,37.78255,-3.78157
23,10,23050003,2017,4,24.4,37.78255,-3.78157
23,10,23050003,2017,5,20.8,37.78255,-3.78157
23,10,23050003,2017,6,29.6,37.78255,-3.78157
23,10,23050003,2017,7,28.4,37.78255,-3.78157
23,10,23050003,2017,8,33.75,37.78255,-3.78157
23,10,23050003,2017,9,27.4,37.78255,-3.78157
21,10,21005002,2017,10,30.666666666666668,37.0161,-6.57042
21,10,21005002,2017,11,25.166666666666668,37.0161,-6.57042
21,10,21005002,2017,12,16.166666666666668,37.0161,-6.57042
4,10,4013004,2017,1,31.8,36.84133,-2.44672
4,10,4013004,2017,2,45.2,36.84133,-2.44672
4,10,4013004,2017,3,23.2,36.84133,-2.44672
4,10,4013004,2017,4,21.4,36.84133,-2.44672
4,10,4013004,2017,5,25.6,36.84133,-2.44672
4,10,4013004,2017,6,30.6,36.84133,-2.44672
4,10,4013004,2017,7,36.4,36.84133,-2.44672
4,10,4013004,2017,8,33.4,36.84133,-2.44672
4,10,4013004,2017,9,24.2,36.84133,-2.44672
4,10,4013004,2017,10,22.8,36.84133,-2.44672
4,10,4013004,2017,11,23.2,36.84133,-2.44672
4,10,4013004,2017,12,17.666666666666668,36.84133,-2.44672
21,10,21050001,2017,1,26.2,37.28156,-6.83384
21,10,21050001,2017,2,36.0,37.28156,-6.83384
21,10,21050001,2017,3,21.5,37.28156,-6.83384
21,10,21050001,2017,4,28.4,37.28156,-6.83384
21,10,21050001,2017,5,22.0,37.28156,-6.83384
21,10,21050001,2017,6,38.2,37.28156,-6.83384
21,10,21050001,2017,7,33.4,37.28156,-6.83384
21,10,21050001,2017,8,34.4,37.28156,-6.83384
21,10,21050001,2017,9,41.6,37.28156,-6.83384
21,10,21050001,2017,10,41.2,37.28156,-6.83384
21,10,21050001,2017,11,37.8,37.28156,-6.83384
21,10,21050001,2017,12,16.4,37.28156,-6.83384
18,10,18087010,2017,1,29.0,37.16568,-3.6001
18,10,18087010,2017,2,43.0,37.16568,-3.6001
18,10,18087010,2017,3,25.75,37.16568,-3.6001
18,10,18087010,2017,4,37.666666666666664,37.16568,-3.6001
18,10,18087010,2017,5,33.0,37.16568,-3.6001
18,10,18087010,2017,7,55.75,37.16568,-3.6001
18,10,18087010,2017,8,56.4,37.16568,-3.6001
18,10,18087010,2017,9,51.8,37.16568,-3.6001
18,10,18087010,2017,10,59.6,37.16568,-3.6001
18,10,18087010,2017,11,32.0,37.16568,-3.6001
18,10,18087010,2017,12,20.666666666666668,37.16568,-3.6001
14,10,14021008,2017,1,41.666666666666664,37.87522,-4.81583
14,10,14021008,2017,2,27.307692307692307,37.87522,-4.81583
14,10,14021008,2017,3,31.071428571428573,37.87522,-4.81583
14,10,14021008,2017,4,34.714285714285715,37.87522,-4.81583
14,10,14021008,2017,5,21.058823529411764,37.87522,-4.81583
14,10,14021008,2017,6,30.217391304347824,37.87522,-4.81583
14,10,14021008,2017,7,31.75,37.87522,-4.81583
14,10,14021008,2017,8,38.13333333333333,37.87522,-4.81583
14,10,14021008,2017,9,32.285714285714285,37.87522,-4.81583
14,10,14021008,2017,10,38.45454545454545,37.87522,-4.81583
14,10,14021008,2017,11,37.76470588235294,37.87522,-4.81583
14,10,14021008,2017,12,29.823529411764707,37.87522,-4.81583
14,10,14026002,2017,1,15.2,38.10814,-4.9268
14,10,14026002,2017,2,24.8,38.10814,-4.9268
14,10,14026002,2017,3,12.8,38.10814,-4.9268
18,10,18087007,2017,2,55.25,37.1961,-3.61266
18,10,18087007,2017,3,26.2,37.1961,-3.61266
18,10,18087007,2017,4,28.2,37.1961,-3.61266
18,10,18087007,2017,5,28.25,37.1961,-3.61266
18,10,18087007,2017,6,34.5,37.1961,-3.61266
18,10,18087007,2017,7,42.5,37.1961,-3.61266
18,10,18087007,2017,8,40.5,37.1961,-3.61266
18,10,18087007,2017,9,38.25,37.1961,-3.61266
18,10,18087007,2017,10,37.0,37.1961,-3.61266
18,10,18087007,2017,11,41.4,37.1961,-3.61266
18,10,18087007,2017,12,33.166666666666664,37.1961,-3.61266
11,10,11022005,2017,1,28.4,36.15937,-5.34836
11,10,11022005,2017,2,45.0,36.15937,-5.34836
11,10,11022005,2017,3,30.666666666666668,36.15937,-5.34836
11,10,11022005,2017,4,31.0,36.15937,-5.34836
11,10,11022005,2017,5,27.75,36.15937,-5.34836
11,10,11022005,2017,6,39.5,36.15937,-5.34836
11,10,11022005,2017,7,41.25,36.15937,-5.34836
11,10,11022005,2017,8,43.6,36.15937,-5.34836
11,10,11022005,2017,9,29.0,36.15937,-5.34836
11,10,11022005,2017,10,19.8,36.15937,-5.34836
11,10,11022005,2017,11,23.0,36.15937,-5.34836
11,10,11022005,2017,12,18.166666666666668,36.15937,-5.34836
14,10,14021007,2017,1,26.4,37.89261,-4.76234
14,10,14021007,2017,2,55.0,37.89261,-4.76234
14,10,14021007,2017,3,31.2,37.89261,-4.76234
14,10,14021007,2017,4,45.4,37.89261,-4.76234
14,10,14021007,2017,5,22.6,37.89261,-4.76234
14,10,14021007,2017,6,32.25,37.89261,-4.76234
14,10,14021007,2017,7,32.2,37.89261,-4.76234
14,10,14021007,2017,8,41.4,37.89261,-4.76234
14,10,14021007,2017,9,26.2,37.89261,-4.76234
14,10,14021007,2017,10,35.6,37.89261,-4.76234
14,10,14021007,2017,11,29.2,37.89261,-4.76234
14,10,14021007,2017,12,23.166666666666668,37.89261,-4.76234
29,10,29069002,2017,1,35.2,36.511,-4.863
29,10,29069002,2017,2,38.5,36.511,-4.863
29,10,29069002,2017,3,30.8,36.511,-4.863
29,10,29069002,2017,4,30.5,36.511,-4.863
29,10,29069002,2017,5,30.4,36.511,-4.863
29,10,29069002,2017,6,37.333333333333336,36.511,-4.863
29,10,29069002,2017,7,45.2,36.511,-4.863
29,10,29069002,2017,8,46.2,36.511,-4.863
29,10,29069002,2017,9,38.4,36.511,-4.863
29,10,29069002,2017,10,23.8,36.511,-4.863
29,10,29069002,2017,11,30.6,36.511,-4.863
29,10,29069002,2017,12,20.166666666666668,36.511,-4.863
21,10,21005002,2017,1,22.0,37.0161,-6.57042
21,10,21005002,2017,2,21.75,37.0161,-6.57042
21,10,21005002,2017,3,22.8,37.0161,-6.57042
21,10,21005002,2017,4,29.0,37.0161,-6.57042
21,10,21005002,2017,5,27.0,37.0161,-6.57042
21,10,21005002,2017,6,33.5,37.0161,-6.57042
21,10,21005002,2017,7,40.0,37.0161,-6.57042
21,10,21005002,2017,8,41.6,37.0161,-6.57042
21,10,21005002,2017,9,28.8,37.0161,-6.57042
29,10,29067007,2017,9,26.2,36.72785,-4.56095
29,10,29067007,2017,10,18.4,36.72785,-4.56095
29,10,29067007,2017,11,21.0,36.72785,-4.56095
29,10,29067007,2017,12,14.5,36.72785,-4.56095
21,10,21041017,2017,1,18.37037037037037,37.27148,-6.92462
21,10,21041017,2017,2,23.31578947368421,37.27148,-6.92462
21,10,21041017,2017,3,18.08695652173913,37.27148,-6.92462
21,10,21041017,2017,4,20.714285714285715,37.27148,-6.92462
21,10,21041017,2017,5,20.433333333333334,37.27148,-6.92462
21,10,21041017,2017,6,25.75,37.27148,-6.92462
21,10,21041017,2017,7,22.157894736842106,37.27148,-6.92462
21,10,21041017,2017,8,26.625,37.27148,-6.92462
21,10,21041017,2017,9,21.0,37.27148,-6.92462
21,10,21041017,2017,10,28.041666666666668,37.27148,-6.92462
21,10,21041017,2017,11,24.77777777777778,37.27148,-6.92462
21,10,21041017,2017,12,20.75,37.27148,-6.92462
29,10,29067006,2017,1,34.75,36.71964,-4.4475
29,10,29067006,2017,2,34.2,36.71964,-4.4475
29,10,29067006,2017,3,31.0,36.71964,-4.4475
29,10,29067006,2017,4,29.6,36.71964,-4.4475
29,10,29067006,2017,5,27.0,36.71964,-4.4475
29,10,29067006,2017,6,33.333333333333336,36.71964,-4.4475
29,10,29067006,2017,7,36.333333333333336,36.71964,-4.4475
29,10,29067006,2017,8,26.2,36.71964,-4.4475
29,10,29067006,2017,9,27.6,36.71964,-4.4475
29,10,29067006,2017,10,25.2,36.71964,-4.4475
29,10,29067006,2017,11,24.0,36.71964,-4.4475
29,10,29067006,2017,12,19.8,36.71964,-4.4475
11,10,11008009,2017,1,15.2,36.23386,-5.6635
11,10,11008009,2017,2,19.6,36.23386,-5.6635
11,10,11008009,2017,3,12.0,36.23386,-5.6635
11,10,11008009,2017,4,17.75,36.23386,-5.6635
11,10,11008009,2017,5,18.2,36.23386,-5.6635
11,10,11008009,2017,6,29.666666666666668,36.23386,-5.6635
11,10,11008009,2017,7,18.4,36.23386,-5.6635
11,10,11008009,2017,8,34.4,36.23386,-5.6635
11,10,11008009,2017,9,20.8,36.23386,-5.6635
11,10,11008009,2017,10,17.8,36.23386,-5.6635
11,10,11008009,2017,11,16.75,36.23386,-5.6635
11,10,11008009,2017,12,7.4,36.23386,-5.6635
29,10,29067005,2017,1,18.0,36.72956,-4.46553
29,10,29067005,2017,2,28.0,36.72956,-4.46553
29,10,29067005,2017,3,16.8,36.72956,-4.46553
29,10,29067005,2017,4,20.8,36.72956,-4.46553
29,10,29067005,2017,5,18.0,36.72956,-4.46553
29,10,29067005,2017,6,24.6,36.72956,-4.46553
29,10,29067005,2017,7,27.4,36.72956,-4.46553
29,10,29067005,2017,8,32.0,36.72956,-4.46553
29,10,29067005,2017,9,27.6,36.72956,-4.46553
29,10,29067005,2017,10,16.4,36.72956,-4.46553
29,10,29067005,2017,11,18.6,36.72956,-4.46553
29,10,29067005,2017,12,12.4,36.72956,-4.46553
18,10,18087007,2017,1,40.0,37.1961,-3.61266
14,10,14021006,2017,3,20.666666666666668,37.90274,-4.77958
14,10,14021006,2017,4,25.8,37.90274,-4.77958
14,10,14021006,2017,5,17.6,37.90274,-4.77958
14,10,14021006,2017,6,28.2,37.90274,-4.77958
14,10,14021006,2017,7,27.4,37.90274,-4.77958
14,10,14021006,2017,8,34.6,37.90274,-4.77958
14,10,14021006,2017,9,27.0,37.90274,-4.77958
14,10,14021006,2017,10,32.25,37.90274,-4.77958
14,10,14021006,2017,11,21.0,37.90274,-4.77958
14,10,14021006,2017,12,19.833333333333332,37.90274,-4.77958
11,10,11012002,2017,1,25.0,36.50602,-6.26857
11,10,11012002,2017,2,35.0,36.50602,-6.26857
11,10,11012002,2017,3,18.6,36.50602,-6.26857
11,10,11012002,2017,4,22.8,36.50602,-6.26857
11,10,11012002,2017,5,20.6,36.50602,-6.26857
11,10,11012002,2017,6,27.2,36.50602,-6.26857
11,10,11012002,2017,7,23.2,36.50602,-6.26857
11,10,11012002,2017,8,29.6,36.50602,-6.26857
11,10,11012002,2017,9,24.8,36.50602,-6.26857
11,10,11012002,2017,10,21.2,36.50602,-6.26857
11,10,11012002,2017,11,21.2,36.50602,-6.26857
11,10,11012002,2017,12,16.333333333333332,36.50602,-6.26857
23,10,23010002,2017,1,51.0,38.09293,-3.78392
23,10,23010002,2017,2,22.75,38.09293,-3.78392
23,10,23010002,2017,3,33.333333333333336,38.09293,-3.78392
23,10,23010002,2017,4,30.2,38.09293,-3.78392
23,10,23010002,2017,5,22.0,38.09293,-3.78392
23,10,23010002,2017,6,25.75,38.09293,-3.78392
23,10,23010002,2017,7,34.0,38.09293,-3.78392
23,10,23010002,2017,8,41.0,38.09293,-3.78392
23,10,23010002,2017,9,32.2,38.09293,-3.78392
23,10,23010002,2017,10,50.6,38.09293,-3.78392
23,10,23010002,2017,11,48.6,38.09293,-3.78392
23,10,23010002,2017,12,32.833333333333336,38.09293,-3.78392
4,10,4022001,2017,1,7.0,37.19342,-1.9854
4,10,4022001,2017,2,15.25,37.19342,-1.9854
4,10,4022001,2017,3,11.4,37.19342,-1.9854
4,10,4022001,2017,4,13.2,37.19342,-1.9854
4,10,4022001,2017,5,14.6,37.19342,-1.9854
14,10,14021006,2017,2,42.0,37.90274,-4.77958
4,10,4022001,2017,6,17.8,37.19342,-1.9854
4,10,4022001,2017,7,16.2,37.19342,-1.9854
4,10,4022001,2017,8,28.0,37.19342,-1.9854
4,10,4022001,2017,9,14.0,37.19342,-1.9854
4,10,4022001,2017,10,9.8,37.19342,-1.9854
4,10,4022001,2017,11,12.8,37.19342,-1.9854
4,10,4022001,2017,12,7.25,37.19342,-1.9854
29,10,29067007,2017,1,16.8,36.72785,-4.56095
29,10,29067007,2017,2,27.6,36.72785,-4.56095
29,10,29067007,2017,3,16.2,36.72785,-4.56095
29,10,29067007,2017,4,27.6,36.72785,-4.56095
29,10,29067007,2017,5,16.6,36.72785,-4.56095
29,10,29067007,2017,6,27.6,36.72785,-4.56095
29,10,29067007,2017,7,27.8,36.72785,-4.56095
29,10,29067007,2017,8,26.6,36.72785,-4.56095
41,10,41004006,2017,1,34.8,37.34246,-5.83372
41,10,41004006,2017,2,36.6,37.34246,-5.83372
41,10,41004006,2017,3,20.5,37.34246,-5.83372
41,10,41004006,2017,4,24.0,37.34246,-5.83372
41,10,41004006,2017,5,18.2,37.34246,-5.83372
41,10,41004006,2017,6,30.4,37.34246,-5.83372
41,10,41004006,2017,7,29.4,37.34246,-5.83372
41,10,41004006,2017,8,40.0,37.34246,-5.83372
41,10,41004006,2017,9,32.0,37.34246,-5.83372
41,10,41004006,2017,10,29.4,37.34246,-5.83372
41,10,41004006,2017,11,33.6,37.34246,-5.83372
41,10,41004006,2017,12,20.833333333333332,37.34246,-5.83372
14,10,14021006,2017,1,28.2,37.90274,-4.77958
1,10,1059012,2017,11,17.47142857142857,42.84361,-2.66139
1,10,1059012,2017,12,9.782142857142858,42.84361,-2.66139
48,10,48020062,2017,1,19.874193548387094,43.2675,-2.9352
48,10,48020062,2017,2,18.803571428571427,43.2675,-2.9352
48,10,48020062,2017,3,18.187096774193545,43.2675,-2.9352
48,10,48020062,2017,4,18.479999999999997,43.2675,-2.9352
48,10,48020062,2017,5,16.933333333333334,43.2675,-2.9352
48,10,48020062,2017,6,20.517241379310345,43.2675,-2.9352
48,10,48020062,2017,7,18.074193548387097,43.2675,-2.9352
48,10,48020062,2017,8,16.693548387096776,43.2675,-2.9352
48,10,48020062,2017,9,17.37333333333333,43.2675,-2.9352
48,10,48020062,2017,10,25.322580645161292,43.2675,-2.9352
48,10,48020062,2017,11,19.89333333333333,43.2675,-2.9352
48,10,48020062,2017,12,13.83548387096774,43.2675,-2.9352
1,10,1059012,2017,1,12.738709677419356,42.84361,-2.66139
1,10,1059012,2017,2,14.007142857142858,42.84361,-2.66139
1,10,1059012,2017,3,12.700000000000001,42.84361,-2.66139
1,10,1059012,2017,4,15.22413793103448,42.84361,-2.66139
1,10,1059012,2017,5,13.429032258064517,42.84361,-2.66139
1,10,1059012,2017,6,15.223333333333334,42.84361,-2.66139
1,10,1059012,2017,7,13.842857142857143,42.84361,-2.66139
1,10,1059012,2017,8,13.200000000000001,42.84361,-2.66139
1,10,1059012,2017,9,13.263333333333332,42.84361,-2.66139
1,10,1059012,2017,10,17.67419354838709,42.84361,-2.66139
47,10,47186029,2017,5,10.625806451612902,41.62056,-4.74667
47,10,47186030,2017,5,14.376,41.65611,-4.73389
47,10,47186031,2017,5,14.416129032258064,41.63,-4.74056
49,10,49275002,2017,5,14.693548387096774,41.50972,-5.74639
47,10,47186027,2017,4,18.08,41.64556,-4.73028
47,10,47186031,2017,4,16.674074074074074,41.63,-4.74056
42,10,42124001,2017,5,13.3,41.72361,-2.85694
42,10,42173001,2017,5,15.616129032258065,41.76667,-2.46667
34,10,34120008,2017,5,6.606896551724137,42.01944,-4.53833
37,10,37274010,2017,5,22.580645161290324,40.97917,-5.66528
24,10,24089006,2017,5,17.664516129032258,42.60389,-5.58722
24,10,24089010,2017,4,16.123333333333335,42.57528,-5.56639
24,10,24089010,2017,5,9.654838709677419,42.57528,-5.56639
24,10,24115015,2017,5,18.280645161290323,42.54278,-6.58472
24,10,24134006,2017,5,17.925806451612903,42.80278,-5.62361
9,10,9018002,2017,5,15.183870967741935,41.66556,-3.68889
9,10,9059006,2017,5,12.738709677419354,42.33611,-3.63611
44,10,44216001,2017,3,10.733333333333333,40.33639,-1.10667
50,10,50008001,2017,3,18.483870967741936,41.76278,-1.14333
28,10,28014002,2017,5,17.59032258064516,40.30083,-3.5889
5,10,5019002,2017,5,15.47741935483871,40.66472,-4.70083
22,10,22125001,2017,3,13.451612903225806,42.13611,-0.40389
22,10,22158002,2017,3,16.967741935483872,41.91614,0.1911
22,10,22213001,2017,3,20.884615384615383,41.79778,-0.15611
44,10,44051005,2017,3,8.266666666666667,40.94667,-0.29083
50,10,50297026,2017,5,9.5,41.67028,-0.87111
50,10,50297029,2017,5,17.29032258064516,41.65139,-0.91611
50,10,50297032,2017,5,18.751612903225805,41.67417,-0.86417
50,10,50297036,2017,5,16.215999999999998,41.63528,-0.89361
50,10,50297039,2017,4,20.653333333333332,41.65917,-0.9068
7,10,7044001,2017,5,18.0,39.74731,3.01488
28,10,28079008,2017,5,19.906451612903226,40.42167,-3.68222
7,10,7026001,2017,5,16.055999999999997,38.9138,1.4143
7,10,7032001,2017,5,14.18,39.8749,4.2586
7,10,7032002,2017,5,10.066666666666666,39.8909,4.253
7,10,7040006,2017,5,26.24,39.5459,2.6997
7,10,7042001,2017,5,12.893333333333333,39.83962,3.02705
7,10,7010001,2017,5,16.316666666666666,39.67766,2.68665
7,10,7003001,2017,5,16.689655172413794,39.78995,3.07413
7,10,7003004,2017,5,21.59259259259259,39.8348,3.1455
12,10,12080007,2017,3,6.291666666666667,40.63722,-0.09111
46,10,46250050,2017,3,36.064516129032256,39.45028,-0.39639
46,10,46131002,2017,3,19.516129032258064,38.96667,-0.19
7,10,7015001,2017,5,16.0,40.00944,3.85648
7,10,7040002,2017,5,18.193548387096776,39.57008,2.65583
3,10,3133002,2017,3,17.615384615384617,37.99111,-0.69
46,10,46078004,2017,3,26.692307692307693,39.50944,-0.41778
46,10,46242001,2017,3,7.071428571428571,40.09944,-1.25389
3,10,3065007,2017,3,21.095238095238095,38.25917,-0.7175
46,10,46220009,2017,3,22.322580645161292,39.68472,-0.27889
12,10,12124001,2017,3,20.952380952380953,40.175,-0.03444
46,10,46017002,2017,3,25.25,39.15,-0.45778
46,10,46190005,2017,3,21.833333333333332,39.55139,-0.46083
12,10,12032005,2017,3,24.333333333333332,39.895,-0.08778
3,10,3014006,2017,3,19.066666666666666,38.35944,-0.47194
46,10,46250043,2017,3,31.483870967741936,39.47806,-0.36833
12,10,12135004,2017,3,25.142857142857142,39.94167,-0.10583
3,10,3002002,2017,3,21.19047619047619,38.43639,-0.63806
3,10,3009006,2017,3,15.066666666666666,38.70639,-0.46694
3,10,3105001,2017,3,9.80952380952381,38.45167,-1.06472
12,10,12040015,2017,3,17.448275862068964,39.98889,-0.02611
48,10,48904002,2017,5,18.52857142857143,43.29846,-2.93038
20,10,20055001,2017,5,15.006451612903225,43.0642,-2.4904
12,10,12099001,2017,3,12.6,40.55472,0.37278
20,10,20069004,2017,5,13.36774193548387,43.30278,-1.98444
48,10,48002001,2017,5,12.667741935483871,43.32052,-3.07414
48,10,48020003,2017,5,17.519354838709678,43.2549,-2.9023
48,10,48027001,2017,5,15.223333333333333,43.16832,-2.63794
20,10,20016001,2017,5,12.062962962962963,43.25056,-2.155
20,10,20040001,2017,5,16.374193548387098,43.2675,-1.9777
20,10,20069002,2017,5,16.629032258064516,43.322,-1.9607
28,10,28092005,2017,5,14.616666666666667,40.3242,-3.8768
28,10,28102001,2017,5,13.061290322580644,40.2876,-3.2211
28,10,28123002,2017,5,13.625806451612902,40.3597,-3.5429
28,10,28148004,2017,5,18.177419354838708,40.55,-3.4842
28,10,28171001,2017,5,17.12,40.2479,-4.2752
1,10,1022001,2017,5,11.448387096774193,42.51833,-2.61944
1,10,1036004,2017,5,15.45,43.14407,-2.96337
1,10,1051001,2017,5,12.928571428571429,42.849,-2.3937
28,10,28045002,2017,5,13.929032258064517,40.6646,-3.7739
28,10,28058004,2017,5,16.770967741935483,40.28151,-3.80095
28,10,28074007,2017,5,18.02258064516129,40.33972,-3.73583
28,10,28080003,2017,5,15.46774193548387,40.4478,-3.8672
28,10,28005002,2017,5,16.033333333333335,40.47933,-3.37795
28,10,28006004,2017,5,12.829032258064517,40.5395,-3.6465
28,10,28013002,2017,5,16.919354838709676,40.0333,-3.5916
28,10,28016001,2017,5,12.74516129032258,40.91028,-3.46667
32,10,32039001,2017,5,10.03225806451613,42.0616,-7.4089
32,10,32054004,2017,5,14.770967741935484,42.353,-7.8779
36,10,36038010,2017,5,18.066666666666666,42.42593,-8.644
36,10,36057019,2017,5,26.548387096774192,42.219,-8.7421
15,10,15036003,2017,5,18.683870967741935,43.4815,-8.24312
15,10,15078007,2017,5,17.751612903225805,42.876,-8.5591
26,10,26117001,2017,5,14.438709677419356,42.34,-2.059
21,10,21050003,2017,5,25.933333333333334,37.13379,-6.80745
21,10,21055007,2017,5,21.29032258064516,37.19033,-6.90453
21,10,21064002,2017,5,29.107142857142858,37.3154,-6.84463
21,10,21041008,2017,5,20.666666666666668,37.27964,-6.93807
14,10,14047001,2017,5,12.163333333333334,38.13246,-4.80173
18,10,18021001,2017,5,30.225806451612904,37.13556,-3.61925
11,10,11020003,2017,5,17.59090909090909,36.66086,-6.11449
11,10,11026001,2017,5,24.0,36.79449,-5.53162
11,10,11028001,2017,5,25.607142857142858,36.52283,-6.22517
11,10,11033004,2017,5,22.884615384615383,36.20879,-5.39138
4,10,4902001,2017,5,23.129032258064516,36.76972,-2.81097
11,10,11006001,2017,5,21.548387096774192,36.73975,-5.74372
39,10,39086001,2017,5,10.446666666666665,43.15333,-4.25306
39,10,39087003,2017,5,19.03548387096774,43.34639,-4.06417
39,10,39008001,2017,5,24.483870967741936,43.40444,-3.84194
39,10,39016003,2017,5,23.0,43.42083,-3.84111
39,10,39075005,2017,5,20.41290322580645,43.46778,-3.79028
26,10,26089001,2017,5,19.56451612903226,42.464,-2.428
28,10,28079018,2017,5,21.603225806451615,40.39472,-3.73194
28,10,28079024,2017,5,15.909677419354841,40.42,-3.74917
28,10,28079036,2017,5,18.206451612903226,40.40806,-3.64528
28,10,28079038,2017,5,14.848387096774195,40.44528,-3.70639
33,10,33044030,2017,5,24.630434782608695,43.3665,-5.833
33,10,33060003,2017,5,24.906451612903226,43.2757,-5.596
33,10,33024027,2017,5,20.219354838709677,43.5378,-5.6461
33,10,33031032,2017,5,22.06451612903226,43.2941,-5.6796
33,10,33037012,2017,5,25.967741935483872,43.2561,-5.7759
33,10,33004020,2017,5,20.0,43.5503,-5.8989
33,10,33004021,2017,5,32.93333333333333,43.5512,-5.9197
33,10,33004048,2017,5,44.54838709677419,,
33,10,33004052,2017,5,20.838709677419356,43.5705,-5.9583
33,10,33011001,2017,5,10.05483870967742,43.1788,-6.5527
33,10,33024023,2017,5,21.661290322580644,43.5352,-5.6583
30,10,30024002,2017,5,20.548387096774192,37.68889,-1.70111
46,10,46256001,2017,5,20.237037037037037,39.56472,-0.62556
46,10,46258001,2017,5,10.05483870967742,39.70806,-0.83194
30,10,30005002,2017,5,14.490322580645161,37.97556,-1.23083
30,10,30016001,2017,5,18.251612903225805,37.60333,-0.91333
46,10,46250048,2017,5,8.94516129032258,39.4811,-0.4083
46,10,46184002,2017,5,9.1,38.78806,-0.69722
46,10,46220010,2017,5,5.423333333333333,39.63417,-0.26583
46,10,46077006,2017,5,7.69655172413793,39.42722,-0.78389
46,10,46102002,2017,5,15.86153846153846,39.48111,-0.44722
12,10,12140002,2017,5,10.038709677419355,39.93056,-0.60333
12,10,12141002,2017,5,7.199999999999999,40.735,-0.16944
46,10,46062001,2017,5,22.0,38.93472,-0.44139
12,10,12032001,2017,5,7.483870967741934,39.89222,-0.065
12,10,12005005,2017,5,21.964285714285715,40.05194,-0.18972
12,10,12009007,2017,5,4.067741935483871,39.94528,-0.05639
3,10,3014009,2017,5,8.587096774193549,38.35111,-0.51389
31,10,31107001,2017,5,16.299999999999997,42.3083,-1.8083
31,10,31149002,2017,5,10.058064516129033,43.0819,-1.9127
31,10,31201012,2017,5,8.761290322580646,42.80722,-1.65139
31,10,31201014,2017,5,13.587096774193546,42.82694,-1.64944
19,10,19130001,2017,5,28.0,40.62984,-3.17159
45,10,45165003,2017,5,30.548387096774192,39.95856,-4.8457
45,10,45168002,2017,5,19.112903225806452,39.86806,-4.02083
13,10,13071017,2017,5,18.051612903225802,38.70272,-4.112
16,10,16078001,2017,5,17.603448275862068,40.06185,-2.12972
28,10,28045002,2017,4,15.156666666666668,40.6646,-3.7739
28,10,28067001,2017,4,14.493333333333334,40.78063,-3.70215
13,10,13071015,2017,5,20.75862068965517,38.68198,-4.08858
12,10,12005005,2017,4,26.346153846153847,40.05194,-0.18972
33,10,33024023,2017,4,25.666666666666668,43.5352,-5.6583
7,10,7003004,2017,4,18.49285714285714,39.8348,3.1455
22,10,22213001,2017,1,16.35483870967742,41.79778,-0.15611
22,10,22213001,2017,2,20.5,41.79778,-0.15611
44,10,44013007,2017,1,40.74193548387097,41.05417,-0.13889
44,10,44013007,2017,2,37.714285714285715,41.05417,-0.13889
12,10,12140002,2017,4,12.98,39.93056,-0.60333
28,10,28005002,2017,4,20.243333333333336,40.47933,-3.37795
28,10,28006004,2017,4,15.364285714285714,40.5395,-3.6465
28,10,28016001,2017,4,13.613333333333335,40.91028,-3.46667
28,10,28074007,2017,4,20.026666666666667,40.33972,-3.73583
33,10,33024027,2017,4,23.413793103448278,43.5378,-5.6461
28,10,28079057,2017,4,16.87,40.49417,-3.66028
21,10,21055004,2017,4,22.853333333333335,37.19977,-6.92027
48,10,48902006,2017,4,18.653333333333332,43.30268,-2.97724
46,10,46250030,2017,4,12.749999999999998,39.45611,-0.37583
