PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANNO,MES,MEDIA_MAGS
46,17,2,9,46017002,2017,2,4.5
12,32,5,9,12032005,2017,2,11.333333333333334
3,14,8,9,3014008,2017,2,16.294117647058822
12,40,16,9,12040016,2017,2,15.826086956521738
46,250,43,9,46250043,2017,2,16.761904761904763
12,135,4,9,12135004,2017,2,0.0
3,99,2,9,3099002,2017,2,11.75
12,120,1,9,12120001,2017,2,4.666666666666667
12,124,1,9,12124001,2017,2,13.666666666666666
46,250,48,9,46250048,2017,4,8.36
3,65,7,9,3065007,2017,2,8.0
46,184,2,9,46184002,2017,4,9.923076923076923
46,220,10,9,46220010,2017,4,8.11
46,28,1,9,46028001,2017,4,4.296153846153846
46,62,1,9,46062001,2017,4,5.0
46,95,1,9,46095001,2017,4,9.716666666666667
12,140,2,9,12140002,2017,4,8.626666666666667
12,141,2,9,12141002,2017,4,6.613333333333333
12,28,1,9,12028001,2017,4,5.6899999999999995
12,32,1,9,12032001,2017,4,6.533333333333333
12,5,5,9,12005005,2017,4,5.958333333333333
12,9,7,9,12009007,2017,4,3.9249999999999994
3,14,9,9,3014009,2017,4,8.927586206896553
3,66,3,9,3066003,2017,4,11.343333333333334
28,79,38,9,28079038,2017,4,7.589999999999999
48,902,6,9,48902006,2017,4,11.359999999999998
28,79,8,9,28079008,2017,4,8.42
20,69,5,9,20069005,2017,4,8.833333333333332
48,20,3,9,48020003,2017,4,10.71
48,27,1,9,48027001,2017,4,9.264705882352942
1,55,1,9,1055001,2017,4,6.970000000000001
1,59,12,9,1059012,2017,4,8.35
20,19,1,9,20019001,2017,4,6.751851851851852
34,214,1,9,34214001,2017,12,4.777419354838709
24,70,1,9,24070001,2017,12,6.170967741935483
34,214,1,9,34214001,2017,11,4.133333333333333
24,70,1,9,24070001,2017,11,6.823333333333333
34,214,1,9,34214001,2017,10,6.3838709677419345
24,70,1,9,24070001,2017,10,21.245161290322585
18,189,999,9,18189999,2017,10,5.4
28,161,1,9,28161001,2017,4,10.573333333333334
28,171,1,9,28171001,2017,4,8.868965517241381
28,16,1,9,28016001,2017,4,7.96
28,47,2,9,28047002,2017,4,9.166666666666666
28,9,1,9,28009001,2017,4,8.1
27,28,5,9,27028005,2017,4,13.686666666666667
36,57,19,9,36057019,2017,4,11.825925925925928
15,30,1,9,15030001,2017,4,18.009999999999998
15,30,27,9,15030027,2017,4,15.656666666666668
15,36,3,9,15036003,2017,4,12.444444444444445
15,78,7,9,15078007,2017,4,16.875
15,78,8,9,15078008,2017,4,19.77
35,4,2,9,35004002,2017,4,7.048148148148147
28,79,47,9,28079047,2017,4,8.706666666666667
28,79,48,9,28079048,2017,4,7.120000000000001
28,79,50,9,28079050,2017,4,7.306896551724139
38,38,21,9,38038021,2017,6,8.917241379310346
38,38,21,9,38038021,2017,7,10.62258064516129
38,38,21,9,38038021,2017,8,12.046428571428573
38,38,21,9,38038021,2017,9,13.376666666666667
38,38,21,9,38038021,2017,10,17.480645161290322
38,38,21,9,38038021,2017,11,10.596296296296297
38,38,21,9,38038021,2017,12,11.418518518518521
38,38,21,9,38038021,2017,1,14.774193548387096
38,38,21,9,38038021,2017,2,10.987499999999999
38,38,21,9,38038021,2017,3,15.655000000000001
38,38,21,9,38038021,2017,4,9.609090909090908
38,38,21,9,38038021,2017,5,5.428571428571428
38,38,26,9,38038026,2017,1,7.4161290322580635
38,38,26,9,38038026,2017,2,5.3392857142857135
38,38,26,9,38038026,2017,3,7.630000000000001
38,38,26,9,38038026,2017,4,4.268181818181817
38,38,26,9,38038026,2017,5,2.061290322580645
38,38,26,9,38038026,2017,6,2.493333333333333
38,38,26,9,38038026,2017,7,2.3806451612903228
38,38,26,9,38038026,2017,8,2.164516129032258
38,38,26,9,38038026,2017,9,1.9966666666666668
38,38,26,9,38038026,2017,10,3.3193548387096774
38,38,26,9,38038026,2017,11,1.5266666666666668
38,38,26,9,38038026,2017,12,1.645161290322581
38,38,25,9,38038025,2017,1,8.319354838709677
38,38,25,9,38038025,2017,2,6.032142857142857
38,38,25,9,38038025,2017,3,7.756666666666667
38,38,25,9,38038025,2017,4,5.918181818181818
38,38,25,9,38038025,2017,5,2.955555555555555
38,38,25,9,38038025,2017,6,3.636666666666667
38,38,25,9,38038025,2017,7,3.7387096774193544
38,38,25,9,38038025,2017,8,6.461290322580647
38,38,25,9,38038025,2017,9,7.6833333333333345
38,38,25,9,38038025,2017,10,7.703225806451612
38,38,25,9,38038025,2017,11,3.8366666666666664
38,38,25,9,38038025,2017,12,3.7838709677419353
38,38,22,9,38038022,2017,1,4.3
38,38,22,9,38038022,2017,4,6.541176470588234
38,38,22,9,38038022,2017,5,4.509677419354839
38,38,22,9,38038022,2017,6,7.043333333333332
38,38,22,9,38038022,2017,7,8.825806451612902
38,38,22,9,38038022,2017,8,9.896774193548387
38,38,22,9,38038022,2017,9,9.423333333333334
38,38,22,9,38038022,2017,10,9.541935483870967
38,38,22,9,38038022,2017,11,5.286666666666668
38,38,22,9,38038022,2017,12,2.825806451612903
38,38,12,9,38038012,2017,1,10.661290322580646
38,38,12,9,38038012,2017,2,8.035714285714286
38,38,12,9,38038012,2017,3,10.113333333333333
38,38,12,9,38038012,2017,4,8.15
38,38,12,9,38038012,2017,5,5.53225806451613
38,38,12,9,38038012,2017,6,7.670000000000001
38,38,12,9,38038012,2017,7,9.599999999999998
38,38,12,9,38038012,2017,8,8.448387096774193
38,38,12,9,38038012,2017,9,10.486666666666666
38,38,12,9,38038012,2017,10,9.729032258064516
38,38,12,9,38038012,2017,11,5.679310344827585
38,38,12,9,38038012,2017,12,5.452941176470588
35,24,2,9,35024002,2017,1,3.4275862068965512
35,24,2,9,35024002,2017,2,3.292857142857143
35,24,2,9,35024002,2017,3,4.041379310344827
35,24,2,9,35024002,2017,4,4.003333333333333
35,24,2,9,35024002,2017,5,2.232258064516129
35,24,2,9,35024002,2017,6,3.079310344827586
35,24,2,9,35024002,2017,7,3.4413793103448285
35,24,2,9,35024002,2017,8,4.187096774193549
35,24,2,9,35024002,2017,9,3.9233333333333333
35,24,2,9,35024002,2017,10,5.34516129032258
35,24,2,9,35024002,2017,11,4.790000000000001
35,24,2,9,35024002,2017,12,5.700000000000001
38,36,2,9,38036002,2017,1,11.758064516129034
38,36,2,9,38036002,2017,2,8.323809523809526
38,36,2,9,38036002,2017,3,8.836666666666668
38,36,2,9,38036002,2017,4,6.390000000000001
38,36,2,9,38036002,2017,5,2.310344827586207
38,36,2,9,38036002,2017,6,7.806666666666667
38,36,2,9,38036002,2017,7,8.974193548387099
38,36,2,9,38036002,2017,8,7.516129032258066
38,36,2,9,38036002,2017,9,8.276923076923078
38,36,2,9,38036002,2017,10,11.143333333333334
38,36,2,9,38036002,2017,11,5.214814814814815
38,36,2,9,38036002,2017,12,7.0133333333333345
38,37,1,9,38037001,2017,1,7.774193548387096
38,37,1,9,38037001,2017,2,5.235714285714287
38,37,1,9,38037001,2017,3,5.426666666666666
38,37,1,9,38037001,2017,4,5.510000000000001
38,37,1,9,38037001,2017,5,2.883333333333334
38,37,1,9,38037001,2017,6,4.483333333333333
38,37,1,9,38037001,2017,7,1.0448275862068965
38,37,1,9,38037001,2017,8,20.1125
38,37,1,9,38037001,2017,9,10.28
38,37,1,9,38037001,2017,10,9.145833333333334
38,37,1,9,38037001,2017,11,6.371428571428571
38,37,1,9,38037001,2017,12,3.3037037037037034
38,8,1,9,38008001,2017,1,4.5181818181818185
38,8,1,9,38008001,2017,2,4.862962962962964
38,8,1,9,38008001,2017,3,5.925806451612904
38,8,1,9,38008001,2017,4,5.160000000000001
38,8,1,9,38008001,2017,5,3.003225806451613
38,8,1,9,38008001,2017,6,4.366666666666666
38,8,1,9,38008001,2017,7,4.593103448275863
38,8,1,9,38008001,2017,8,6.691666666666667
38,8,1,9,38008001,2017,9,6.3
38,8,1,9,38008001,2017,10,8.673333333333334
38,8,1,9,38008001,2017,11,4.493333333333333
38,8,1,9,38008001,2017,12,3.0466666666666664
35,17,5,9,35017005,2017,8,11.651724137931033
35,17,5,9,35017005,2017,9,11.309999999999999
35,17,5,9,35017005,2017,10,16.648000000000003
35,17,5,9,35017005,2017,11,10.096428571428572
35,17,5,9,35017005,2017,12,10.083333333333334
35,17,2,9,35017002,2017,8,8.067741935483872
35,17,2,9,35017002,2017,9,6.71
35,17,2,9,35017002,2017,10,12.316666666666668
35,17,2,9,35017002,2017,11,7.128571428571427
35,17,2,9,35017002,2017,12,5.470833333333334
35,17,1,9,35017001,2017,8,8.144827586206898
35,17,1,9,35017001,2017,9,6.973076923076922
35,17,1,9,35017001,2017,10,10.024
35,17,1,9,35017001,2017,11,4.371428571428572
35,17,1,9,35017001,2017,12,2.891666666666666
35,26,4,9,35026004,2017,8,10.012903225806452
35,26,4,9,35026004,2017,9,7.537931034482758
35,26,4,9,35026004,2017,10,11.911764705882353
35,26,4,9,35026004,2017,11,6.376666666666666
35,26,4,9,35026004,2017,12,4.658064516129032
35,26,1,9,35026001,2017,8,6.192258064516128
35,26,1,9,35026001,2017,9,9.228571428571428
35,26,1,9,35026001,2017,10,14.41111111111111
35,26,1,9,35026001,2017,11,9.013333333333334
35,26,1,9,35026001,2017,12,7.477777777777779
35,16,10,9,35016010,2017,8,8.461290322580645
35,16,10,9,35016010,2017,9,9.87241379310345
35,16,10,9,35016010,2017,10,14.305555555555555
35,16,10,9,35016010,2017,11,9.203333333333335
35,16,10,9,35016010,2017,12,7.438709677419356
38,5,1,9,38005001,2017,1,12.116000000000001
38,5,1,9,38005001,2017,2,11.200000000000003
38,5,1,9,38005001,2017,3,11.5
38,5,1,9,38005001,2017,4,11.856666666666664
38,5,1,9,38005001,2017,7,15.799999999999999
38,5,1,9,38005001,2017,8,17.77333333333333
38,5,1,9,38005001,2017,9,15.770000000000001
38,5,1,9,38005001,2017,10,14.341379310344829
38,5,1,9,38005001,2017,11,8.953571428571427
38,5,1,9,38005001,2017,12,7.863333333333332
38,17,2,9,38017002,2017,1,11.603225806451613
38,17,2,9,38017002,2017,2,10.123809523809523
38,17,2,9,38017002,2017,3,10.100000000000001
38,17,2,9,38017002,2017,4,9.313333333333334
38,17,2,9,38017002,2017,7,12.945161290322579
38,17,2,9,38017002,2017,8,14.286666666666665
38,17,2,9,38017002,2017,9,12.976666666666667
38,17,2,9,38017002,2017,10,13.99
38,17,2,9,38017002,2017,11,8.296296296296296
38,17,2,9,38017002,2017,12,6.916129032258065
38,17,1,9,38017001,2017,8,17.933333333333334
38,17,1,9,38017001,2017,9,16.346666666666668
38,17,1,9,38017001,2017,10,12.643333333333334
38,17,1,9,38017001,2017,11,8.964285714285714
38,17,1,9,38017001,2017,12,6.674193548387098
38,17,1,9,38017001,2017,1,11.190322580645162
38,17,1,9,38017001,2017,2,10.180952380952382
38,17,1,9,38017001,2017,3,10.877419354838707
38,17,1,9,38017001,2017,4,11.346428571428572
38,17,1,9,38017001,2017,7,15.345161290322583
38,17,3,9,38017003,2017,1,8.996551724137932
38,17,3,9,38017003,2017,2,9.214285714285715
38,17,3,9,38017003,2017,3,8.125806451612902
38,17,3,9,38017003,2017,4,9.51
38,17,3,9,38017003,2017,7,11.564516129032258
38,17,3,9,38017003,2017,8,16.043333333333333
38,17,3,9,38017003,2017,9,12.990000000000002
38,17,3,9,38017003,2017,10,12.58
38,17,3,9,38017003,2017,11,8.17142857142857
38,17,3,9,38017003,2017,12,7.006451612903226
38,6,1,9,38006001,2017,1,12.206451612903226
38,6,1,9,38006001,2017,2,11.752380952380951
38,6,1,9,38006001,2017,3,12.703225806451613
38,6,1,9,38006001,2017,4,11.546666666666669
38,6,1,9,38006001,2017,7,21.516129032258064
38,6,1,9,38006001,2017,8,27.096666666666668
38,6,1,9,38006001,2017,9,19.64
38,6,1,9,38006001,2017,10,16.05
38,6,1,9,38006001,2017,11,11.185714285714289
38,6,1,9,38006001,2017,12,8.97741935483871
38,11,7,9,38011007,2017,1,10.761290322580644
38,11,7,9,38011007,2017,2,8.850000000000001
38,11,7,9,38011007,2017,3,11.82258064516129
38,11,7,9,38011007,2017,4,10.9
38,11,7,9,38011007,2017,8,11.383870967741936
38,11,7,9,38011007,2017,9,13.355172413793102
38,11,7,9,38011007,2017,10,14.296774193548389
38,11,7,9,38011007,2017,11,9.239285714285716
38,11,7,9,38011007,2017,12,7.9709677419354845
38,11,5,9,38011005,2017,1,6.6258064516129025
38,11,5,9,38011005,2017,2,5.3812500000000005
38,11,5,9,38011005,2017,3,5.900000000000001
38,11,5,9,38011005,2017,4,4.790000000000001
38,11,5,9,38011005,2017,6,4.416666666666668
38,11,5,9,38011005,2017,8,5.254838709677419
38,11,5,9,38011005,2017,9,5.683333333333333
38,11,5,9,38011005,2017,10,7.431034482758621
38,11,5,9,38011005,2017,11,4.124
38,11,5,9,38011005,2017,12,3.85
35,2,1,9,35002001,2017,1,8.96451612903226
35,2,1,9,35002001,2017,2,6.946428571428572
35,2,1,9,35002001,2017,7,8.23225806451613
35,2,1,9,35002001,2017,8,9.676666666666666
35,2,1,9,35002001,2017,9,10.44137931034483
35,2,1,9,35002001,2017,10,14.483870967741936
35,2,1,9,35002001,2017,11,8.12
35,2,1,9,35002001,2017,12,6.841935483870967
10,182,1,9,10182001,2017,8,13.479999999999999
35,2,2,9,35002002,2017,1,8.870967741935484
35,2,2,9,35002002,2017,2,57.407407407407405
35,2,2,9,35002002,2017,7,7.8193548387096765
35,2,2,9,35002002,2017,8,8.851851851851853
35,2,2,9,35002002,2017,9,8.772413793103448
35,2,2,9,35002002,2017,10,12.680645161290323
35,2,2,9,35002002,2017,11,8.726666666666665
35,2,2,9,35002002,2017,12,7.396774193548389
35,19,4,9,35019004,2017,1,11.18709677419355
35,19,4,9,35019004,2017,2,9.764285714285716
35,19,4,9,35019004,2017,7,9.7
35,19,4,9,35019004,2017,8,11.76551724137931
35,19,4,9,35019004,2017,9,10.721428571428572
35,19,4,9,35019004,2017,10,16.103448275862068
35,19,4,9,35019004,2017,11,9.673333333333334
35,19,4,9,35019004,2017,12,8.061290322580644
35,19,2,9,35019002,2017,1,10.549999999999999
35,19,2,9,35019002,2017,2,10.167857142857144
35,19,2,9,35019002,2017,5,7.6
35,19,2,9,35019002,2017,7,10.974193548387097
35,19,2,9,35019002,2017,8,12.726666666666668
35,19,2,9,35019002,2017,9,13.027586206896551
35,19,2,9,35019002,2017,10,17.996774193548386
35,19,2,9,35019002,2017,11,10.748148148148148
35,19,2,9,35019002,2017,12,9.425806451612903
35,19,1,9,35019001,2017,2,8.160714285714286
35,19,1,9,35019001,2017,7,9.796774193548387
35,19,1,9,35019001,2017,8,12.16
35,19,1,9,35019001,2017,9,11.73448275862069
35,19,1,9,35019001,2017,10,15.643333333333334
35,19,1,9,35019001,2017,11,9.136666666666665
35,19,1,9,35019001,2017,12,9.629032258064516
35,19,1,9,35019001,2017,1,9.390322580645162
38,6,2,9,38006002,2017,1,12.58064516129032
38,6,2,9,38006002,2017,2,12.276190476190477
38,6,2,9,38006002,2017,3,11.377419354838711
38,6,2,9,38006002,2017,4,12.006666666666666
38,6,2,9,38006002,2017,7,14.838709677419354
38,6,2,9,38006002,2017,8,20.21666666666666
38,6,2,9,38006002,2017,9,16.85
38,6,2,9,38006002,2017,10,15.036666666666667
38,6,2,9,38006002,2017,11,9.739285714285714
38,6,2,9,38006002,2017,12,7.551612903225807
38,11,6,9,38011006,2017,2,8.69375
38,11,6,9,38011006,2017,3,9.803225806451616
38,11,6,9,38011006,2017,4,9.310344827586208
38,11,6,9,38011006,2017,5,6.648387096774195
38,11,6,9,38011006,2017,8,11.274193548387098
38,11,6,9,38011006,2017,9,23.633333333333333
38,11,6,9,38011006,2017,10,69.05806451612904
38,11,6,9,38011006,2017,11,9.542857142857143
38,11,6,9,38011006,2017,12,8.16451612903226
38,11,6,9,38011006,2017,1,9.63225806451613
38,6,3,9,38006003,2017,3,9.1
38,6,3,9,38006003,2017,4,10.506666666666666
38,6,3,9,38006003,2017,7,12.700000000000001
38,6,3,9,38006003,2017,8,15.750000000000002
38,6,3,9,38006003,2017,9,14.773333333333333
38,6,3,9,38006003,2017,10,14.28
38,6,3,9,38006003,2017,11,8.067857142857141
38,6,3,9,38006003,2017,12,6.370967741935484
38,6,3,9,38006003,2017,1,11.312903225806453
38,6,3,9,38006003,2017,2,9.880952380952381
35,22,2,9,35022002,2017,1,8.793548387096774
35,22,2,9,35022002,2017,2,7.232
35,22,2,9,35022002,2017,7,8.229032258064517
35,22,2,9,35022002,2017,8,12.486666666666666
35,22,2,9,35022002,2017,9,10.558620689655172
35,22,2,9,35022002,2017,10,13.138709677419355
35,22,2,9,35022002,2017,11,12.456666666666667
35,22,2,9,35022002,2017,12,6.109677419354839
8,184,6,9,8184006,2017,12,16.26
8,187,12,9,8187012,2017,12,18.34375
8,194,8,9,8194008,2017,12,16.05625
8,263,6,9,8263006,2017,12,23.766666666666666
8,245,12,9,8245012,2017,12,17.76666666666667
8,259,2,9,8259002,2017,12,14.092857142857145
43,44,3,9,43044003,2017,12,4.607692307692307
43,148,22,9,43148022,2017,12,10.026666666666667
8,298,8,9,8298008,2017,12,23.211764705882356
8,307,6,9,8307006,2017,12,13.325
8,137,1,9,8137001,2017,1,8.283333333333333
25,196,1,9,25196001,2017,1,4.103225806451613
8,137,1,9,8137001,2017,2,12.02142857142857
25,196,1,9,25196001,2017,2,9.310714285714287
8,137,1,9,8137001,2017,3,9.725806451612904
25,196,1,9,25196001,2017,3,8.614285714285714
8,137,1,9,8137001,2017,4,9.182142857142859
25,196,1,9,25196001,2017,4,8.077272727272728
8,137,1,9,8137001,2017,5,7.090322580645161
25,196,1,9,25196001,2017,5,3.603225806451613
8,137,1,9,8137001,2017,6,12.110000000000001
25,196,1,9,25196001,2017,6,6.0625
8,137,1,9,8137001,2017,7,11.125806451612902
25,196,1,9,25196001,2017,7,12.252380952380953
8,137,1,9,8137001,2017,8,11.703225806451613
25,196,1,9,25196001,2017,8,9.758064516129032
8,137,1,9,8137001,2017,9,9.742307692307692
25,196,1,9,25196001,2017,9,5.7
8,137,1,9,8137001,2017,10,11.029032258064516
25,196,1,9,25196001,2017,10,7.372000000000001
8,137,1,9,8137001,2017,11,8.88888888888889
25,196,1,9,25196001,2017,11,3.01
8,137,1,9,8137001,2017,12,6.738709677419355
25,196,1,9,25196001,2017,12,1.506451612903226
8,19,43,9,8019043,2017,11,18.616666666666667
8,19,44,9,8019044,2017,11,17.848275862068963
8,19,53,9,8019053,2017,11,14.446153846153846
25,51,1,9,25051001,2017,11,15.318749999999998
8,22,6,9,8022006,2017,11,12.05
17,22,2,9,17022002,2017,11,15.25
43,47,1,9,43047001,2017,11,12.733333333333333
8,96,14,9,8096014,2017,11,30.485714285714288
8,101,1,9,8101001,2017,11,15.573333333333334
25,120,1,9,25120001,2017,11,35.51333333333333
8,113,2,9,8113002,2017,11,23.553333333333335
8,121,14,9,8121014,2017,11,11.385714285714284
8,184,6,9,8184006,2017,11,18.71333333333333
8,187,12,9,8187012,2017,11,22.035714285714285
8,194,8,9,8194008,2017,11,21.146666666666665
8,263,6,9,8263006,2017,11,24.58666666666667
8,245,12,9,8245012,2017,11,20.233333333333334
8,259,2,9,8259002,2017,11,13.666666666666666
43,44,3,9,43044003,2017,11,6.614285714285715
43,148,22,9,43148022,2017,11,13.113333333333333
8,298,8,9,8298008,2017,11,17.38125
8,307,6,9,8307006,2017,11,15.933333333333334
8,89,5,9,8089005,2017,12,7.557142857142858
8,169,9,9,8169009,2017,12,15.45
8,301,4,9,8301004,2017,12,11.253846153846155
8,19,28,9,8019028,2017,12,16.14
8,19,45,9,8019045,2017,12,11.354838709677418
8,19,54,9,8019054,2017,12,10.470967741935485
8,252,2,9,8252002,2017,12,24.25
8,283,3,9,8283003,2017,12,19.90909090909091
8,19,4,9,8019004,2017,12,17.006666666666668
8,19,43,9,8019043,2017,12,14.520000000000001
8,19,44,9,8019044,2017,12,13.114814814814814
8,19,53,9,8019053,2017,12,11.578571428571427
25,51,1,9,25051001,2017,12,19.25625
8,22,6,9,8022006,2017,12,12.933333333333332
17,22,2,9,17022002,2017,12,20.690000000000005
43,47,1,9,43047001,2017,12,7.383333333333334
8,96,14,9,8096014,2017,12,30.89411764705882
8,101,1,9,8101001,2017,12,12.8625
25,120,1,9,25120001,2017,12,34.06428571428571
8,113,2,9,8113002,2017,12,23.199999999999996
8,121,14,9,8121014,2017,12,10.520000000000001
8,19,44,9,8019044,2017,9,12.286363636363637
8,19,53,9,8019053,2017,9,9.993333333333334
8,89,5,9,8089005,2017,10,10.264285714285714
8,169,9,9,8169009,2017,10,14.942857142857145
8,301,4,9,8301004,2017,10,12.007142857142856
8,19,28,9,8019028,2017,10,16.19677419354839
8,19,45,9,8019045,2017,10,12.348387096774196
8,19,54,9,8019054,2017,10,10.836666666666666
8,211,4,9,8211004,2017,10,10.193548387096776
8,252,2,9,8252002,2017,10,15.75
8,283,3,9,8283003,2017,10,13.727272727272727
8,19,4,9,8019004,2017,10,15.354838709677422
8,19,43,9,8019043,2017,10,15.590322580645159
8,19,44,9,8019044,2017,10,13.956666666666667
8,19,53,9,8019053,2017,10,11.593333333333332
25,51,1,9,25051001,2017,10,7.133333333333332
8,22,6,9,8022006,2017,10,10.092857142857142
17,22,2,9,17022002,2017,10,9.726666666666668
43,47,1,9,43047001,2017,10,10.886666666666665
8,96,14,9,8096014,2017,10,14.02857142857143
8,101,1,9,8101001,2017,10,11.68
25,120,1,9,25120001,2017,10,14.6875
8,113,2,9,8113002,2017,10,11.057142857142859
8,121,14,9,8121014,2017,10,9.84
8,184,6,9,8184006,2017,10,11.118750000000002
8,187,12,9,8187012,2017,10,14.825
8,194,8,9,8194008,2017,10,13.459999999999999
8,263,6,9,8263006,2017,10,17.306250000000002
8,245,12,9,8245012,2017,10,14.88125
8,259,2,9,8259002,2017,10,9.076923076923077
43,44,3,9,43044003,2017,10,7.013333333333334
43,148,22,9,43148022,2017,10,10.8375
8,298,8,9,8298008,2017,10,11.487500000000002
8,307,6,9,8307006,2017,10,11.306666666666667
8,89,5,9,8089005,2017,11,9.623076923076923
8,301,4,9,8301004,2017,11,13.521428571428572
8,19,28,9,8019028,2017,11,20.363333333333337
8,19,45,9,8019045,2017,11,14.34
8,19,54,9,8019054,2017,11,13.099999999999998
8,211,4,9,8211004,2017,11,13.113636363636363
8,252,2,9,8252002,2017,11,26.666666666666668
8,19,4,9,8019004,2017,11,21.37666666666667
8,19,28,9,8019028,2017,9,12.517241379310345
8,19,45,9,8019045,2017,9,9.673333333333336
8,19,54,9,8019054,2017,9,9.129999999999999
8,19,4,9,8019004,2017,9,11.709999999999999
8,19,43,9,8019043,2017,9,12.103333333333332
33,44,32,9,33044032,2017,4,17.91
6,15,1,9,6015001,2017,3,6.609999999999999
10,182,1,9,10182001,2017,5,8.433333333333334
33,4,52,9,33004052,2017,4,10.54
33,24,31,9,33024031,2017,4,11.206666666666665
30,16,20,9,30016020,2017,3,12.515625
30,16,20,9,30016020,2017,4,12.415333333333335
30,16,20,9,30016020,2017,5,10.17
30,16,20,9,30016020,2017,6,13.359999999999998
30,16,20,9,30016020,2017,7,13.695625000000003
30,16,20,9,30016020,2017,8,12.617333333333333
30,16,20,9,30016020,2017,9,9.910000000000002
30,16,20,9,30016020,2017,10,12.495624999999999
30,16,20,9,30016020,2017,11,10.05125
30,16,20,9,30016020,2017,12,10.01625
30,16,20,9,30016020,2017,1,11.145999999999997
30,16,20,9,30016020,2017,2,17.582857142857144
45,168,2,9,45168002,2017,4,12.693333333333332
13,71,16,9,13071016,2017,4,10.58148148148148
2,3,1,9,2003001,2017,4,9.153571428571427
33,44,32,9,33044032,2017,6,11.11111111111111
33,44,32,9,33044032,2017,7,10.259999999999998
33,44,32,9,33044032,2017,8,8.17
33,44,32,9,33044032,2017,9,6.250000000000001
33,44,32,9,33044032,2017,10,11.327272727272726
33,44,32,9,33044032,2017,11,7.110000000000001
33,44,32,9,33044032,2017,12,9.120000000000001
33,44,32,9,33044032,2017,5,12.95
33,44,32,9,33044032,2017,1,17.045454545454547
33,44,32,9,33044032,2017,2,12.644444444444444
33,44,32,9,33044032,2017,3,15.899999999999997
33,44,32,9,33044032,2017,4,17.410000000000004
46,10,1,9,46010001,2017,3,4.1000000000000005
10,148,1,9,10148001,2017,3,4.739999999999999
33,24,31,9,33024031,2017,3,10.69677419354839
12,9,7,9,12009007,2017,3,8.866666666666667
12,141,2,9,12141002,2017,3,6.285714285714286
28,47,2,9,28047002,2017,3,8.696774193548386
50,297,36,9,50297036,2017,1,11.454545454545455
50,297,36,9,50297036,2017,2,16.571428571428573
22,158,2,9,22158002,2017,2,15.807692307692308
50,8,1,9,50008001,2017,2,20.107142857142858
28,16,1,9,28016001,2017,3,6.909677419354838
33,44,32,9,33044032,2017,3,15.786666666666665
6,15,1,9,6015001,2017,6,5.115
10,182,1,9,10182001,2017,9,8.99
6,15,1,9,6015001,2017,9,7.022222222222222
10,182,1,9,10182001,2017,11,8.349999999999998
6,15,1,9,6015001,2017,11,6.155555555555555
6,15,1,9,6015001,2017,2,10.788888888888888
6,15,1,9,6015001,2017,4,9.680000000000001
10,182,1,9,10182001,2017,6,8.433333333333334
44,51,5,9,44051005,2017,2,6.222222222222222
28,7,4,9,28007004,2017,3,10.132258064516128
15,78,8,9,15078008,2017,3,12.950000000000001
1,59,12,9,1059012,2017,3,5.6000000000000005
3,66,3,9,3066003,2017,3,9.35
46,62,1,9,46062001,2017,3,9.066666666666666
28,79,50,9,28079050,2017,3,9.203225806451613
47,186,30,9,47186030,2017,3,8.990322580645161
48,902,6,9,48902006,2017,3,11.151612903225807
3,14,9,9,3014009,2017,3,10.683333333333334
38,9,1,9,38009001,2017,3,12.2
33,31,30,9,33031030,2017,3,16.967741935483872
28,171,1,9,28171001,2017,3,7.6931034482758625
46,102,2,9,46102002,2017,3,13.100000000000001
48,20,3,9,48020003,2017,3,9.777419354838708
13,71,16,9,13071016,2017,3,11.564516129032258
1,55,1,9,1055001,2017,3,5.688888888888887
28,79,48,9,28079048,2017,3,8.706451612903225
15,30,21,9,15030021,2017,1,14.713333333333333
15,30,21,9,15030021,2017,2,13.042857142857144
15,70,6,9,15070006,2017,2,8.870370370370368
22,125,1,9,22125001,2017,1,11.266666666666667
50,8,1,9,50008001,2017,1,14.258064516129032
15,70,2,9,15070002,2017,1,10.972000000000001
15,70,2,9,15070002,2017,2,9.648
15,70,6,9,15070006,2017,1,9.606451612903225
36,57,21,9,36057021,2017,1,20.153846153846153
36,57,21,9,36057021,2017,2,14.553571428571429
36,57,21,9,36057021,2017,3,13.189655172413795
15,55,3,9,15055003,2017,1,14.53
15,55,3,9,15055003,2017,2,12.764285714285716
27,38,4,9,27038004,2017,1,14.929032258064517
27,38,4,9,27038004,2017,2,10.207142857142856
27,902,1,9,27902001,2017,1,10.367741935483872
27,902,1,9,27902001,2017,2,9.911538461538463
27,902,1,9,27902001,2017,3,9.85
15,5,12,9,15005012,2017,1,12.206451612903226
15,5,12,9,15005012,2017,2,8.264285714285714
15,5,12,9,15005012,2017,3,7.871428571428573
33,24,32,9,33024032,2017,1,21.364516129032257
33,24,32,9,33024032,2017,2,14.314285714285713
33,24,32,9,33024032,2017,3,15.435483870967742
10,37,1,9,10037001,2017,1,7.758064516129032
38,38,24,9,38038024,2017,3,10.080645161290326
38,38,27,9,38038027,2017,3,16.344827586206893
38,38,23,9,38038023,2017,3,10.64516129032258
38,4,1,9,38004001,2017,3,11.73703703703704
35,16,12,9,35016012,2017,3,15.775862068965516
35,17,3,9,35017003,2017,3,8.316666666666666
35,26,3,9,35026003,2017,3,11.629032258064518
47,186,31,9,47186031,2017,3,20.166666666666668
