MES,MAGNITUD,ANNO,PROVINCIA,MEDIA_VAL,CERO,B,C,ECO,Sin_distintivo,Se_desconoce,VEHICULO
10.0,19.0,2017.0,27.0,0.0599999986588955,1.0,19.0,476.0,15.0,10.0,6.0,1.0
10.0,27.0,2017.0,27.0,0.24142857296126213,1.0,19.0,476.0,15.0,10.0,6.0,1.0
10.0,28.0,2017.0,27.0,1.39999997615814,1.0,19.0,476.0,15.0,10.0,6.0,1.0
10.0,62.0,2017.0,27.0,8.300000190734862,1.0,19.0,476.0,15.0,10.0,6.0,1.0
11.0,9.0,2017.0,27.0,9.223630952380953,1.0,20.0,510.0,16.0,11.0,6.0,1.0
11.0,10.0,2017.0,27.0,11.68470238095238,1.0,20.0,510.0,16.0,11.0,6.0,1.0
11.0,17.0,2017.0,27.0,1.79999995231628,1.0,20.0,510.0,16.0,11.0,6.0,1.0
11.0,19.0,2017.0,27.0,0.0599999986588955,1.0,20.0,510.0,16.0,11.0,6.0,1.0
11.0,27.0,2017.0,27.0,0.594166667821507,1.0,20.0,510.0,16.0,11.0,6.0,1.0
11.0,28.0,2017.0,27.0,1.39999997615814,1.0,20.0,510.0,16.0,11.0,6.0,1.0
11.0,62.0,2017.0,27.0,8.300000190734862,1.0,20.0,510.0,16.0,11.0,6.0,1.0
12.0,9.0,2017.0,27.0,9.929337456544587,1.0,19.0,477.0,15.0,10.0,6.0,1.0
12.0,10.0,2017.0,27.0,10.523108262108263,1.0,19.0,477.0,15.0,10.0,6.0,1.0
12.0,17.0,2017.0,27.0,1.7999999523162797,1.0,19.0,477.0,15.0,10.0,6.0,1.0
12.0,19.0,2017.0,27.0,0.059999998658895506,1.0,19.0,477.0,15.0,10.0,6.0,1.0
12.0,27.0,2017.0,27.0,0.9466666463348604,1.0,19.0,477.0,15.0,10.0,6.0,1.0
12.0,28.0,2017.0,27.0,1.39999997615814,1.0,19.0,477.0,15.0,10.0,6.0,1.0
12.0,62.0,2017.0,27.0,8.30000019073486,1.0,19.0,477.0,15.0,10.0,6.0,1.0
1.0,9.0,2018.0,27.0,8.303375052366988,2.0,18.0,455.0,26.0,5.0,2.0,1.0
1.0,9.0,2018.0,27.0,8.303375052366988,0.0,0.0,23.0,0.0,0.0,0.0,2.0
1.0,10.0,2018.0,27.0,7.78829035862893,2.0,18.0,455.0,26.0,5.0,2.0,1.0
1.0,10.0,2018.0,27.0,7.78829035862893,0.0,0.0,23.0,0.0,0.0,0.0,2.0
1.0,17.0,2018.0,27.0,1.79999995231628,2.0,18.0,455.0,26.0,5.0,2.0,1.0
1.0,17.0,2018.0,27.0,1.79999995231628,0.0,0.0,23.0,0.0,0.0,0.0,2.0
1.0,19.0,2018.0,27.0,0.0599999986588955,2.0,18.0,455.0,26.0,5.0,2.0,1.0
1.0,19.0,2018.0,27.0,0.0599999986588955,0.0,0.0,23.0,0.0,0.0,0.0,2.0
1.0,27.0,2018.0,27.0,0.7418181804770773,2.0,18.0,455.0,26.0,5.0,2.0,1.0
1.0,27.0,2018.0,27.0,0.7418181804770773,0.0,0.0,23.0,0.0,0.0,0.0,2.0
1.0,28.0,2018.0,27.0,1.39999997615814,2.0,18.0,455.0,26.0,5.0,2.0,1.0
1.0,28.0,2018.0,27.0,1.39999997615814,0.0,0.0,23.0,0.0,0.0,0.0,2.0
1.0,62.0,2018.0,27.0,8.300000190734862,2.0,18.0,455.0,26.0,5.0,2.0,1.0
1.0,62.0,2018.0,27.0,8.300000190734862,0.0,0.0,23.0,0.0,0.0,0.0,2.0
2.0,9.0,2018.0,27.0,10.832172761449076,2.0,19.0,483.0,28.0,5.0,2.0,1.0
2.0,9.0,2018.0,27.0,10.832172761449076,0.0,0.0,24.0,0.0,0.0,0.0,2.0
2.0,10.0,2018.0,27.0,9.84016865079365,2.0,19.0,483.0,28.0,5.0,2.0,1.0
2.0,10.0,2018.0,27.0,9.84016865079365,0.0,0.0,24.0,0.0,0.0,0.0,2.0
2.0,17.0,2018.0,27.0,1.7999999523162802,2.0,19.0,483.0,28.0,5.0,2.0,1.0
2.0,17.0,2018.0,27.0,1.7999999523162802,0.0,0.0,24.0,0.0,0.0,0.0,2.0
2.0,19.0,2018.0,27.0,0.0599999986588955,2.0,19.0,483.0,28.0,5.0,2.0,1.0
2.0,19.0,2018.0,27.0,0.0599999986588955,0.0,0.0,24.0,0.0,0.0,0.0,2.0
2.0,27.0,2018.0,27.0,0.5993333344658217,2.0,19.0,483.0,28.0,5.0,2.0,1.0
2.0,27.0,2018.0,27.0,0.5993333344658217,0.0,0.0,24.0,0.0,0.0,0.0,2.0
2.0,28.0,2018.0,27.0,1.3999999761581396,2.0,19.0,483.0,28.0,5.0,2.0,1.0
2.0,28.0,2018.0,27.0,1.3999999761581396,0.0,0.0,24.0,0.0,0.0,0.0,2.0
2.0,62.0,2018.0,27.0,8.30000019073486,2.0,19.0,483.0,28.0,5.0,2.0,1.0
2.0,62.0,2018.0,27.0,8.30000019073486,0.0,0.0,24.0,0.0,0.0,0.0,2.0
3.0,9.0,2018.0,27.0,7.1719208211143695,3.0,22.0,555.0,32.0,6.0,3.0,1.0
3.0,9.0,2018.0,27.0,7.1719208211143695,0.0,1.0,28.0,0.0,0.0,0.0,2.0
3.0,10.0,2018.0,27.0,7.030241935483871,3.0,22.0,555.0,32.0,6.0,3.0,1.0
3.0,10.0,2018.0,27.0,7.030241935483871,0.0,1.0,28.0,0.0,0.0,0.0,2.0
3.0,17.0,2018.0,27.0,1.79999995231628,3.0,22.0,555.0,32.0,6.0,3.0,1.0
3.0,17.0,2018.0,27.0,1.79999995231628,0.0,1.0,28.0,0.0,0.0,0.0,2.0
3.0,19.0,2018.0,27.0,0.0599999986588955,3.0,22.0,555.0,32.0,6.0,3.0,1.0
3.0,19.0,2018.0,27.0,0.0599999986588955,0.0,1.0,28.0,0.0,0.0,0.0,2.0
3.0,27.0,2018.0,27.0,0.10499999858438955,3.0,22.0,555.0,32.0,6.0,3.0,1.0
3.0,27.0,2018.0,27.0,0.10499999858438955,0.0,1.0,28.0,0.0,0.0,0.0,2.0
3.0,28.0,2018.0,27.0,1.39999997615814,3.0,22.0,555.0,32.0,6.0,3.0,1.0
3.0,28.0,2018.0,27.0,1.39999997615814,0.0,1.0,28.0,0.0,0.0,0.0,2.0
3.0,62.0,2018.0,27.0,8.30000019073486,3.0,22.0,555.0,32.0,6.0,3.0,1.0
3.0,62.0,2018.0,27.0,8.30000019073486,0.0,1.0,28.0,0.0,0.0,0.0,2.0
4.0,9.0,2018.0,27.0,10.123314393939394,2.0,21.0,522.0,30.0,6.0,2.0,1.0
4.0,9.0,2018.0,27.0,10.123314393939394,0.0,1.0,26.0,0.0,0.0,0.0,2.0
4.0,10.0,2018.0,27.0,10.861994916003535,2.0,21.0,522.0,30.0,6.0,2.0,1.0
4.0,10.0,2018.0,27.0,10.861994916003535,0.0,1.0,26.0,0.0,0.0,0.0,2.0
4.0,17.0,2018.0,27.0,,2.0,21.0,522.0,30.0,6.0,2.0,1.0
4.0,17.0,2018.0,27.0,,0.0,1.0,26.0,0.0,0.0,0.0,2.0
4.0,19.0,2018.0,27.0,,2.0,21.0,522.0,30.0,6.0,2.0,1.0
4.0,19.0,2018.0,27.0,,0.0,1.0,26.0,0.0,0.0,0.0,2.0
4.0,27.0,2018.0,27.0,,2.0,21.0,522.0,30.0,6.0,2.0,1.0
4.0,27.0,2018.0,27.0,,0.0,1.0,26.0,0.0,0.0,0.0,2.0
4.0,28.0,2018.0,27.0,,2.0,21.0,522.0,30.0,6.0,2.0,1.0
4.0,28.0,2018.0,27.0,,0.0,1.0,26.0,0.0,0.0,0.0,2.0
4.0,62.0,2018.0,27.0,,2.0,21.0,522.0,30.0,6.0,2.0,1.0
4.0,62.0,2018.0,27.0,,0.0,1.0,26.0,0.0,0.0,0.0,2.0
5.0,9.0,2018.0,27.0,12.319758064516128,3.0,24.0,603.0,35.0,6.0,3.0,1.0
5.0,9.0,2018.0,27.0,12.319758064516128,0.0,1.0,30.0,0.0,0.0,0.0,2.0
5.0,10.0,2018.0,27.0,12.756989247311829,3.0,24.0,603.0,35.0,6.0,3.0,1.0
5.0,10.0,2018.0,27.0,12.756989247311829,0.0,1.0,30.0,0.0,0.0,0.0,2.0
5.0,17.0,2018.0,27.0,,3.0,24.0,603.0,35.0,6.0,3.0,1.0
5.0,17.0,2018.0,27.0,,0.0,1.0,30.0,0.0,0.0,0.0,2.0
5.0,19.0,2018.0,27.0,,3.0,24.0,603.0,35.0,6.0,3.0,1.0
5.0,19.0,2018.0,27.0,,0.0,1.0,30.0,0.0,0.0,0.0,2.0
5.0,27.0,2018.0,27.0,,3.0,24.0,603.0,35.0,6.0,3.0,1.0
5.0,27.0,2018.0,27.0,,0.0,1.0,30.0,0.0,0.0,0.0,2.0
5.0,28.0,2018.0,27.0,,3.0,24.0,603.0,35.0,6.0,3.0,1.0
5.0,28.0,2018.0,27.0,,0.0,1.0,30.0,0.0,0.0,0.0,2.0
5.0,62.0,2018.0,27.0,,3.0,24.0,603.0,35.0,6.0,3.0,1.0
5.0,62.0,2018.0,27.0,,0.0,1.0,30.0,0.0,0.0,0.0,2.0
6.0,9.0,2018.0,27.0,8.760777777777779,3.0,25.0,626.0,36.0,7.0,3.0,1.0
6.0,9.0,2018.0,27.0,8.760777777777779,0.0,1.0,32.0,0.0,0.0,0.0,2.0
6.0,10.0,2018.0,27.0,9.295862928578446,3.0,25.0,626.0,36.0,7.0,3.0,1.0
6.0,10.0,2018.0,27.0,9.295862928578446,0.0,1.0,32.0,0.0,0.0,0.0,2.0
6.0,17.0,2018.0,27.0,,3.0,25.0,626.0,36.0,7.0,3.0,1.0
6.0,17.0,2018.0,27.0,,0.0,1.0,32.0,0.0,0.0,0.0,2.0
6.0,19.0,2018.0,27.0,,3.0,25.0,626.0,36.0,7.0,3.0,1.0
6.0,19.0,2018.0,27.0,,0.0,1.0,32.0,0.0,0.0,0.0,2.0
6.0,27.0,2018.0,27.0,,3.0,25.0,626.0,36.0,7.0,3.0,1.0
6.0,27.0,2018.0,27.0,,0.0,1.0,32.0,0.0,0.0,0.0,2.0
6.0,28.0,2018.0,27.0,,3.0,25.0,626.0,36.0,7.0,3.0,1.0
6.0,28.0,2018.0,27.0,,0.0,1.0,32.0,0.0,0.0,0.0,2.0
6.0,62.0,2018.0,27.0,,3.0,25.0,626.0,36.0,7.0,3.0,1.0
6.0,62.0,2018.0,27.0,,0.0,1.0,32.0,0.0,0.0,0.0,2.0
7.0,9.0,2018.0,27.0,9.47255693082306,3.0,24.0,585.0,34.0,6.0,3.0,1.0
7.0,9.0,2018.0,27.0,9.47255693082306,0.0,1.0,29.0,0.0,0.0,0.0,2.0
7.0,10.0,2018.0,27.0,9.03659365835777,3.0,24.0,585.0,34.0,6.0,3.0,1.0
7.0,10.0,2018.0,27.0,9.03659365835777,0.0,1.0,29.0,0.0,0.0,0.0,2.0
7.0,17.0,2018.0,27.0,1.79999995231628,3.0,24.0,585.0,34.0,6.0,3.0,1.0
7.0,17.0,2018.0,27.0,1.79999995231628,0.0,1.0,29.0,0.0,0.0,0.0,2.0
7.0,19.0,2018.0,27.0,0.0599999986588955,3.0,24.0,585.0,34.0,6.0,3.0,1.0
7.0,19.0,2018.0,27.0,0.0599999986588955,0.0,1.0,29.0,0.0,0.0,0.0,2.0
7.0,27.0,2018.0,27.0,0.059090909971432265,3.0,24.0,585.0,34.0,6.0,3.0,1.0
7.0,27.0,2018.0,27.0,0.059090909971432265,0.0,1.0,29.0,0.0,0.0,0.0,2.0
7.0,28.0,2018.0,27.0,1.39999997615814,3.0,24.0,585.0,34.0,6.0,3.0,1.0
7.0,28.0,2018.0,27.0,1.39999997615814,0.0,1.0,29.0,0.0,0.0,0.0,2.0
7.0,62.0,2018.0,27.0,8.30000019073486,3.0,24.0,585.0,34.0,6.0,3.0,1.0
7.0,62.0,2018.0,27.0,8.30000019073486,0.0,1.0,29.0,0.0,0.0,0.0,2.0
8.0,9.0,2018.0,27.0,10.171302270011948,2.0,19.0,474.0,27.0,5.0,2.0,1.0
8.0,9.0,2018.0,27.0,10.171302270011948,0.0,0.0,24.0,0.0,0.0,0.0,2.0
8.0,10.0,2018.0,27.0,11.791418010752688,2.0,19.0,474.0,27.0,5.0,2.0,1.0
8.0,10.0,2018.0,27.0,11.791418010752688,0.0,0.0,24.0,0.0,0.0,0.0,2.0
8.0,17.0,2018.0,27.0,1.79999995231628,2.0,19.0,474.0,27.0,5.0,2.0,1.0
8.0,17.0,2018.0,27.0,1.79999995231628,0.0,0.0,24.0,0.0,0.0,0.0,2.0
8.0,19.0,2018.0,27.0,0.0599999986588955,2.0,19.0,474.0,27.0,5.0,2.0,1.0
8.0,19.0,2018.0,27.0,0.0599999986588955,0.0,0.0,24.0,0.0,0.0,0.0,2.0
8.0,27.0,2018.0,27.0,0.07818181880495761,2.0,19.0,474.0,27.0,5.0,2.0,1.0
8.0,27.0,2018.0,27.0,0.07818181880495761,0.0,0.0,24.0,0.0,0.0,0.0,2.0
8.0,28.0,2018.0,27.0,1.39999997615814,2.0,19.0,474.0,27.0,5.0,2.0,1.0
8.0,28.0,2018.0,27.0,1.39999997615814,0.0,0.0,24.0,0.0,0.0,0.0,2.0
8.0,62.0,2018.0,27.0,8.300000190734862,2.0,19.0,474.0,27.0,5.0,2.0,1.0
8.0,62.0,2018.0,27.0,8.300000190734862,0.0,0.0,24.0,0.0,0.0,0.0,2.0
9.0,9.0,2018.0,27.0,10.410252234993614,2.0,14.0,352.0,20.0,4.0,2.0,1.0
9.0,9.0,2018.0,27.0,10.410252234993614,0.0,0.0,18.0,0.0,0.0,0.0,2.0
9.0,10.0,2018.0,27.0,12.329193007662834,2.0,14.0,352.0,20.0,4.0,2.0,1.0
9.0,10.0,2018.0,27.0,12.329193007662834,0.0,0.0,18.0,0.0,0.0,0.0,2.0
9.0,17.0,2018.0,27.0,1.79999995231628,2.0,14.0,352.0,20.0,4.0,2.0,1.0
9.0,17.0,2018.0,27.0,1.79999995231628,0.0,0.0,18.0,0.0,0.0,0.0,2.0
9.0,19.0,2018.0,27.0,0.059999998658895506,2.0,14.0,352.0,20.0,4.0,2.0,1.0
9.0,19.0,2018.0,27.0,0.059999998658895506,0.0,0.0,18.0,0.0,0.0,0.0,2.0
9.0,27.0,2018.0,27.0,0.06382353001219382,2.0,14.0,352.0,20.0,4.0,2.0,1.0
9.0,27.0,2018.0,27.0,0.06382353001219382,0.0,0.0,18.0,0.0,0.0,0.0,2.0
9.0,28.0,2018.0,27.0,1.3999999761581399,2.0,14.0,352.0,20.0,4.0,2.0,1.0
9.0,28.0,2018.0,27.0,1.3999999761581399,0.0,0.0,18.0,0.0,0.0,0.0,2.0
9.0,62.0,2018.0,27.0,8.30000019073486,2.0,14.0,352.0,20.0,4.0,2.0,1.0
9.0,62.0,2018.0,27.0,8.30000019073486,0.0,0.0,18.0,0.0,0.0,0.0,2.0
10.0,9.0,2018.0,27.0,10.41355218855219,2.0,18.0,435.0,25.0,5.0,2.0,1.0
10.0,9.0,2018.0,27.0,10.41355218855219,0.0,0.0,22.0,0.0,0.0,0.0,2.0
10.0,10.0,2018.0,27.0,10.817127527195291,2.0,18.0,435.0,25.0,5.0,2.0,1.0
10.0,10.0,2018.0,27.0,10.817127527195291,0.0,0.0,22.0,0.0,0.0,0.0,2.0
10.0,17.0,2018.0,27.0,1.7999999523162797,2.0,18.0,435.0,25.0,5.0,2.0,1.0
10.0,17.0,2018.0,27.0,1.7999999523162797,0.0,0.0,22.0,0.0,0.0,0.0,2.0
10.0,19.0,2018.0,27.0,0.0599999986588955,2.0,18.0,435.0,25.0,5.0,2.0,1.0
10.0,19.0,2018.0,27.0,0.0599999986588955,0.0,0.0,22.0,0.0,0.0,0.0,2.0
10.0,27.0,2018.0,27.0,0.11727832575681896,2.0,18.0,435.0,25.0,5.0,2.0,1.0
10.0,27.0,2018.0,27.0,0.11727832575681896,0.0,0.0,22.0,0.0,0.0,0.0,2.0
10.0,28.0,2018.0,27.0,1.39999997615814,2.0,18.0,435.0,25.0,5.0,2.0,1.0
10.0,28.0,2018.0,27.0,1.39999997615814,0.0,0.0,22.0,0.0,0.0,0.0,2.0
10.0,62.0,2018.0,27.0,8.30000019073486,2.0,18.0,435.0,25.0,5.0,2.0,1.0
10.0,62.0,2018.0,27.0,8.30000019073486,0.0,0.0,22.0,0.0,0.0,0.0,2.0
11.0,9.0,2018.0,27.0,10.696668719211821,2.0,17.0,426.0,25.0,5.0,2.0,1.0
11.0,9.0,2018.0,27.0,10.696668719211821,0.0,0.0,21.0,0.0,0.0,0.0,2.0
11.0,10.0,2018.0,27.0,8.989297008547007,2.0,17.0,426.0,25.0,5.0,2.0,1.0
11.0,10.0,2018.0,27.0,8.989297008547007,0.0,0.0,21.0,0.0,0.0,0.0,2.0
11.0,17.0,2018.0,27.0,1.7999999523162795,2.0,17.0,426.0,25.0,5.0,2.0,1.0
11.0,17.0,2018.0,27.0,1.7999999523162795,0.0,0.0,21.0,0.0,0.0,0.0,2.0
11.0,19.0,2018.0,27.0,0.0599999986588955,2.0,17.0,426.0,25.0,5.0,2.0,1.0
11.0,19.0,2018.0,27.0,0.0599999986588955,0.0,0.0,21.0,0.0,0.0,0.0,2.0
11.0,27.0,2018.0,27.0,0.13708333422740301,2.0,17.0,426.0,25.0,5.0,2.0,1.0
11.0,27.0,2018.0,27.0,0.13708333422740301,0.0,0.0,21.0,0.0,0.0,0.0,2.0
11.0,28.0,2018.0,27.0,1.39999997615814,2.0,17.0,426.0,25.0,5.0,2.0,1.0
11.0,28.0,2018.0,27.0,1.39999997615814,0.0,0.0,21.0,0.0,0.0,0.0,2.0
11.0,62.0,2018.0,27.0,8.300000190734862,2.0,17.0,426.0,25.0,5.0,2.0,1.0
11.0,62.0,2018.0,27.0,8.300000190734862,0.0,0.0,21.0,0.0,0.0,0.0,2.0
12.0,9.0,2018.0,27.0,13.83357771260997,2.0,18.0,444.0,26.0,5.0,2.0,1.0
12.0,9.0,2018.0,27.0,13.83357771260997,0.0,0.0,22.0,0.0,0.0,0.0,2.0
12.0,10.0,2018.0,27.0,8.462324669573002,2.0,18.0,444.0,26.0,5.0,2.0,1.0
12.0,10.0,2018.0,27.0,8.462324669573002,0.0,0.0,22.0,0.0,0.0,0.0,2.0
12.0,17.0,2018.0,27.0,1.799999952316279,2.0,18.0,444.0,26.0,5.0,2.0,1.0
12.0,17.0,2018.0,27.0,1.799999952316279,0.0,0.0,22.0,0.0,0.0,0.0,2.0
12.0,19.0,2018.0,27.0,0.0599999986588955,2.0,18.0,444.0,26.0,5.0,2.0,1.0
12.0,19.0,2018.0,27.0,0.0599999986588955,0.0,0.0,22.0,0.0,0.0,0.0,2.0
12.0,27.0,2018.0,27.0,0.17846153862774367,2.0,18.0,444.0,26.0,5.0,2.0,1.0
12.0,27.0,2018.0,27.0,0.17846153862774367,0.0,0.0,22.0,0.0,0.0,0.0,2.0
12.0,28.0,2018.0,27.0,1.39999997615814,2.0,18.0,444.0,26.0,5.0,2.0,1.0
12.0,28.0,2018.0,27.0,1.39999997615814,0.0,0.0,22.0,0.0,0.0,0.0,2.0
12.0,62.0,2018.0,27.0,8.300000190734862,2.0,18.0,444.0,26.0,5.0,2.0,1.0
12.0,62.0,2018.0,27.0,8.300000190734862,0.0,0.0,22.0,0.0,0.0,0.0,2.0
1.0,9.0,2019.0,27.0,6.137931034482759,2.0,18.0,386.0,30.0,8.0,1.0,1.0
1.0,9.0,2019.0,27.0,6.137931034482759,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,9.0,2019.0,27.0,6.137931034482759,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,10.0,2019.0,27.0,7.428571428571429,2.0,18.0,386.0,30.0,8.0,1.0,1.0
1.0,10.0,2019.0,27.0,7.428571428571429,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,10.0,2019.0,27.0,7.428571428571429,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,17.0,2019.0,27.0,1.8,2.0,18.0,386.0,30.0,8.0,1.0,1.0
1.0,17.0,2019.0,27.0,1.8,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,17.0,2019.0,27.0,1.8,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,19.0,2019.0,27.0,0.06000000000000001,2.0,18.0,386.0,30.0,8.0,1.0,1.0
1.0,19.0,2019.0,27.0,0.06000000000000001,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,19.0,2019.0,27.0,0.06000000000000001,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,27.0,2019.0,27.0,0.274,2.0,18.0,386.0,30.0,8.0,1.0,1.0
1.0,27.0,2019.0,27.0,0.274,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,27.0,2019.0,27.0,0.274,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,28.0,2019.0,27.0,1.3999999999999995,2.0,18.0,386.0,30.0,8.0,1.0,1.0
1.0,28.0,2019.0,27.0,1.3999999999999995,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,28.0,2019.0,27.0,1.3999999999999995,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,62.0,2019.0,27.0,8.300000000000002,2.0,18.0,386.0,30.0,8.0,1.0,1.0
1.0,62.0,2019.0,27.0,8.300000000000002,0.0,0.0,22.0,0.0,1.0,0.0,2.0
1.0,62.0,2019.0,27.0,8.300000000000002,0.0,0.0,22.0,0.0,1.0,0.0,2.0
2.0,9.0,2019.0,27.0,11.038461538461538,2.0,19.0,403.0,31.0,8.0,1.0,1.0
2.0,9.0,2019.0,27.0,11.038461538461538,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,9.0,2019.0,27.0,11.038461538461538,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,10.0,2019.0,27.0,15.444444444444445,2.0,19.0,403.0,31.0,8.0,1.0,1.0
2.0,10.0,2019.0,27.0,15.444444444444445,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,10.0,2019.0,27.0,15.444444444444445,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,17.0,2019.0,27.0,1.7999999999999998,2.0,19.0,403.0,31.0,8.0,1.0,1.0
2.0,17.0,2019.0,27.0,1.7999999999999998,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,17.0,2019.0,27.0,1.7999999999999998,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,19.0,2019.0,27.0,0.060000000000000005,2.0,19.0,403.0,31.0,8.0,1.0,1.0
2.0,19.0,2019.0,27.0,0.060000000000000005,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,19.0,2019.0,27.0,0.060000000000000005,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,27.0,2019.0,27.0,0.14363636363636365,2.0,19.0,403.0,31.0,8.0,1.0,1.0
2.0,27.0,2019.0,27.0,0.14363636363636365,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,27.0,2019.0,27.0,0.14363636363636365,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,28.0,2019.0,27.0,1.3999999999999997,2.0,19.0,403.0,31.0,8.0,1.0,1.0
2.0,28.0,2019.0,27.0,1.3999999999999997,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,28.0,2019.0,27.0,1.3999999999999997,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,62.0,2019.0,27.0,8.3,2.0,19.0,403.0,31.0,8.0,1.0,1.0
2.0,62.0,2019.0,27.0,8.3,0.0,0.0,23.0,0.0,1.0,0.0,2.0
2.0,62.0,2019.0,27.0,8.3,0.0,0.0,23.0,0.0,1.0,0.0,2.0
3.0,9.0,2019.0,27.0,9.52,2.0,23.0,491.0,38.0,10.0,1.0,1.0
3.0,9.0,2019.0,27.0,9.52,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,9.0,2019.0,27.0,9.52,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,10.0,2019.0,27.0,11.0,2.0,23.0,491.0,38.0,10.0,1.0,1.0
3.0,10.0,2019.0,27.0,11.0,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,10.0,2019.0,27.0,11.0,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,17.0,2019.0,27.0,1.8,2.0,23.0,491.0,38.0,10.0,1.0,1.0
3.0,17.0,2019.0,27.0,1.8,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,17.0,2019.0,27.0,1.8,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,19.0,2019.0,27.0,0.06000000000000001,2.0,23.0,491.0,38.0,10.0,1.0,1.0
3.0,19.0,2019.0,27.0,0.06000000000000001,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,19.0,2019.0,27.0,0.06000000000000001,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,27.0,2019.0,27.0,0.14899999999999997,2.0,23.0,491.0,38.0,10.0,1.0,1.0
3.0,27.0,2019.0,27.0,0.14899999999999997,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,27.0,2019.0,27.0,0.14899999999999997,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,28.0,2019.0,27.0,1.3999999999999995,2.0,23.0,491.0,38.0,10.0,1.0,1.0
3.0,28.0,2019.0,27.0,1.3999999999999995,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,28.0,2019.0,27.0,1.3999999999999995,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,62.0,2019.0,27.0,8.300000000000002,2.0,23.0,491.0,38.0,10.0,1.0,1.0
3.0,62.0,2019.0,27.0,8.300000000000002,0.0,0.0,28.0,0.0,1.0,1.0,2.0
3.0,62.0,2019.0,27.0,8.300000000000002,0.0,0.0,28.0,0.0,1.0,1.0,2.0
4.0,9.0,2019.0,27.0,8.421052631578947,2.0,22.0,481.0,37.0,10.0,1.0,1.0
4.0,9.0,2019.0,27.0,8.421052631578947,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,9.0,2019.0,27.0,8.421052631578947,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,10.0,2019.0,27.0,9.333333333333334,2.0,22.0,481.0,37.0,10.0,1.0,1.0
4.0,10.0,2019.0,27.0,9.333333333333334,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,10.0,2019.0,27.0,9.333333333333334,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,17.0,2019.0,27.0,1.7999999999999996,2.0,22.0,481.0,37.0,10.0,1.0,1.0
4.0,17.0,2019.0,27.0,1.7999999999999996,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,17.0,2019.0,27.0,1.7999999999999996,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,19.0,2019.0,27.0,0.06000000000000001,2.0,22.0,481.0,37.0,10.0,1.0,1.0
4.0,19.0,2019.0,27.0,0.06000000000000001,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,19.0,2019.0,27.0,0.06000000000000001,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,27.0,2019.0,27.0,0.052962962962962976,2.0,22.0,481.0,37.0,10.0,1.0,1.0
4.0,27.0,2019.0,27.0,0.052962962962962976,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,27.0,2019.0,27.0,0.052962962962962976,0.0,0.0,27.0,0.0,1.0,1.0,2.0
4.0,28.0,2019.0,27.0,1.3999999999999997,2.0,22.0,481.0,37.0,10.0,1.0,1.0
4.0,28.0,2019.0,27.0,1.3999999999999997,0.0,0.0,27.0,0.0,1.0,1.0,2.0
