PUNTO_MUESTREO,MES,MAGNITUD,ANO,PROVINCIA,MEDIA_MAGS,LONGITUD,LATITUD
28079040,01,7,2021,28,28.193548387096776,-3.6515286,40.3881478
28079040,02,7,2021,28,8.67741935483871,-3.6515286,40.3881478
28079040,03,7,2021,28,7.064516129032258,-3.6515286,40.3881478
28079040,04,7,2021,28,5.387096774193548,-3.6515286,40.3881478
28079040,05,7,2021,28,3.870967741935484,-3.6515286,40.3881478
28079040,06,7,2021,28,3.3225806451612905,-3.6515286,40.3881478
28079040,01,8,2021,28,46.645161290322584,-3.6515286,40.3881478
28079040,02,8,2021,28,27.612903225806452,-3.6515286,40.3881478
28079040,03,8,2021,28,28.741935483870968,-3.6515286,40.3881478
28079040,04,8,2021,28,23.838709677419356,-3.6515286,40.3881478
28079040,05,8,2021,28,19.612903225806452,-3.6515286,40.3881478
28079040,06,8,2021,28,20.322580645161292,-3.6515286,40.3881478
28079057,01,1,2019,28,13.64516129032258,-3.6605173,40.4942012
28079057,02,1,2019,28,11.451612903225806,-3.6605173,40.4942012
28079057,03,1,2019,28,11.064516129032258,-3.6605173,40.4942012
28079057,04,1,2019,28,9.516129032258064,-3.6605173,40.4942012
28079057,05,1,2019,28,8.870967741935484,-3.6605173,40.4942012
28079057,06,1,2019,28,8.96774193548387,-3.6605173,40.4942012
28079057,07,1,2019,28,8.03225806451613,-3.6605173,40.4942012
28079057,08,1,2019,28,5.451612903225806,-3.6605173,40.4942012
28079057,09,1,2019,28,5.419354838709677,-3.6605173,40.4942012
28079057,10,1,2019,28,9.548387096774194,-3.6605173,40.4942012
28079057,11,1,2019,28,6.225806451612903,-3.6605173,40.4942012
28079057,12,1,2019,28,5.548387096774194,-3.6605173,40.4942012
28079057,01,10,2019,28,14.903225806451612,-3.6605173,40.4942012
28079057,02,10,2019,28,17.806451612903224,-3.6605173,40.4942012
28079057,03,10,2019,28,12.193548387096774,-3.6605173,40.4942012
28079057,04,10,2019,28,10.225806451612904,-3.6605173,40.4942012
28079057,05,10,2019,28,10.35483870967742,-3.6605173,40.4942012
28079057,06,10,2019,28,18.612903225806452,-3.6605173,40.4942012
28079057,07,10,2019,28,22.258064516129032,-3.6605173,40.4942012
28079057,08,10,2019,28,15.0,-3.6605173,40.4942012
28079057,09,10,2019,28,11.67741935483871,-3.6605173,40.4942012
28079057,10,10,2019,28,11.129032258064516,-3.6605173,40.4942012
28079057,11,10,2019,28,5.32258064516129,-3.6605173,40.4942012
28079057,12,10,2019,28,10.03225806451613,-3.6605173,40.4942012
28079057,01,12,2019,28,110.3225806451613,-3.6605173,40.4942012
28079057,02,12,2019,28,82.45161290322581,-3.6605173,40.4942012
28079057,03,12,2019,28,41.70967741935484,-3.6605173,40.4942012
28079057,04,12,2019,28,31.06451612903226,-3.6605173,40.4942012
28079057,05,12,2019,28,22.419354838709676,-3.6605173,40.4942012
28079057,06,12,2019,28,24.29032258064516,-3.6605173,40.4942012
28079057,07,12,2019,28,26.451612903225808,-3.6605173,40.4942012
28079057,08,12,2019,28,28.451612903225808,-3.6605173,40.4942012
28079057,09,12,2019,28,32.774193548387096,-3.6605173,40.4942012
28079057,10,12,2019,28,61.903225806451616,-3.6605173,40.4942012
28079057,11,12,2019,28,38.70967741935484,-3.6605173,40.4942012
28079057,12,12,2019,28,78.54838709677419,-3.6605173,40.4942012
28079057,01,6,2019,28,0.4000000000000001,-3.6605173,40.4942012
28079057,02,6,2019,28,0.34838709677419355,-3.6605173,40.4942012
28079057,03,6,2019,28,0.28387096774193554,-3.6605173,40.4942012
28079057,04,6,2019,28,0.25806451612903225,-3.6605173,40.4942012
28079057,05,6,2019,28,0.20967741935483877,-3.6605173,40.4942012
28079057,06,6,2019,28,0.19677419354838716,-3.6605173,40.4942012
28079057,07,6,2019,28,0.22903225806451616,-3.6605173,40.4942012
28079057,08,6,2019,28,0.23225806451612901,-3.6605173,40.4942012
28079057,09,6,2019,28,0.25161290322580643,-3.6605173,40.4942012
28079057,10,6,2019,28,0.31935483870967746,-3.6605173,40.4942012
28079057,11,6,2019,28,0.25806451612903225,-3.6605173,40.4942012
28079057,12,6,2019,28,0.25806451612903225,-3.6605173,40.4942012
28079057,01,7,2019,28,36.74193548387097,-3.6605173,40.4942012
28079057,02,7,2019,28,23.0,-3.6605173,40.4942012
28079057,03,7,2019,28,6.741935483870968,-3.6605173,40.4942012
28079057,04,7,2019,28,4.387096774193548,-3.6605173,40.4942012
28079057,05,7,2019,28,3.3870967741935485,-3.6605173,40.4942012
28079057,06,7,2019,28,2.806451612903226,-3.6605173,40.4942012
28079057,07,7,2019,28,2.935483870967742,-3.6605173,40.4942012
28079057,08,7,2019,28,4.774193548387097,-3.6605173,40.4942012
28079057,09,7,2019,28,5.032258064516129,-3.6605173,40.4942012
28079057,10,7,2019,28,15.870967741935484,-3.6605173,40.4942012
28079057,11,7,2019,28,8.838709677419354,-3.6605173,40.4942012
28079057,12,7,2019,28,26.387096774193548,-3.6605173,40.4942012
28079057,01,8,2019,28,53.96774193548387,-3.6605173,40.4942012
28079057,02,8,2019,28,47.25806451612903,-3.6605173,40.4942012
28079057,03,8,2019,28,31.29032258064516,-3.6605173,40.4942012
28079057,04,8,2019,28,24.193548387096776,-3.6605173,40.4942012
28079057,05,8,2019,28,17.35483870967742,-3.6605173,40.4942012
28079057,06,8,2019,28,20.096774193548388,-3.6605173,40.4942012
28079057,07,8,2019,28,21.903225806451612,-3.6605173,40.4942012
28079057,08,8,2019,28,21.677419354838708,-3.6605173,40.4942012
28079057,09,8,2019,28,25.06451612903226,-3.6605173,40.4942012
28079057,10,8,2019,28,37.806451612903224,-3.6605173,40.4942012
28079057,11,8,2019,28,25.161290322580644,-3.6605173,40.4942012
28079057,12,8,2019,28,38.193548387096776,-3.6605173,40.4942012
28079057,01,1,2020,28,5.967741935483871,-3.6605173,40.4942012
28079057,02,1,2020,28,5.258064516129032,-3.6605173,40.4942012
28079057,03,1,2020,28,5.064516129032258,-3.6605173,40.4942012
28079057,04,1,2020,28,4.838709677419355,-3.6605173,40.4942012
28079057,05,1,2020,28,5.419354838709677,-3.6605173,40.4942012
28079057,06,1,2020,28,5.806451612903226,-3.6605173,40.4942012
28079057,07,1,2020,28,6.032258064516129,-3.6605173,40.4942012
28079057,08,1,2020,28,6.193548387096774,-3.6605173,40.4942012
28079057,09,1,2020,28,6.193548387096774,-3.6605173,40.4942012
28079057,10,1,2020,28,2.6451612903225805,-3.6605173,40.4942012
28079057,11,1,2020,28,1.903225806451613,-3.6605173,40.4942012
28079057,12,1,2020,28,1.8709677419354838,-3.6605173,40.4942012
28079057,01,10,2020,28,21.29032258064516,-3.6605173,40.4942012
28079057,02,10,2020,28,23.193548387096776,-3.6605173,40.4942012
28079057,03,10,2020,28,11.67741935483871,-3.6605173,40.4942012
28079057,04,10,2020,28,7.709677419354839,-3.6605173,40.4942012
28079057,05,10,2020,28,10.290322580645162,-3.6605173,40.4942012
28079057,06,10,2020,28,11.451612903225806,-3.6605173,40.4942012
28079057,07,10,2020,28,18.870967741935484,-3.6605173,40.4942012
28079057,08,10,2020,28,13.935483870967742,-3.6605173,40.4942012
28079057,09,10,2020,28,17.0,-3.6605173,40.4942012
28079057,10,10,2020,28,12.0,-3.6605173,40.4942012
28079057,11,10,2020,28,18.677419354838708,-3.6605173,40.4942012
28079057,12,10,2020,28,10.806451612903226,-3.6605173,40.4942012
28079057,01,12,2020,28,93.29032258064517,-3.6605173,40.4942012
28079057,02,12,2020,28,74.90322580645162,-3.6605173,40.4942012
28079057,03,12,2020,28,26.29032258064516,-3.6605173,40.4942012
28079057,04,12,2020,28,12.161290322580646,-3.6605173,40.4942012
28079057,05,12,2020,28,12.258064516129032,-3.6605173,40.4942012
28079057,06,12,2020,28,15.419354838709678,-3.6605173,40.4942012
28079057,07,12,2020,28,18.161290322580644,-3.6605173,40.4942012
28079057,08,12,2020,28,21.419354838709676,-3.6605173,40.4942012
28079057,09,12,2020,28,30.032258064516128,-3.6605173,40.4942012
28079057,10,12,2020,28,40.354838709677416,-3.6605173,40.4942012
28079057,11,12,2020,28,69.93548387096774,-3.6605173,40.4942012
28079057,12,12,2020,28,47.41935483870968,-3.6605173,40.4942012
28079057,01,6,2020,28,0.36129032258064514,-3.6605173,40.4942012
28079057,02,6,2020,28,0.3161290322580645,-3.6605173,40.4942012
28079057,03,6,2020,28,0.2290322580645162,-3.6605173,40.4942012
28079057,04,6,2020,28,0.19354838709677424,-3.6605173,40.4942012
28079057,05,6,2020,28,0.20000000000000007,-3.6605173,40.4942012
28079057,06,6,2020,28,0.19354838709677424,-3.6605173,40.4942012
28079057,07,6,2020,28,0.20000000000000007,-3.6605173,40.4942012
28079057,08,6,2020,28,0.19354838709677424,-3.6605173,40.4942012
28079057,09,6,2020,28,0.20967741935483872,-3.6605173,40.4942012
28079057,10,6,2020,28,0.2645161290322581,-3.6605173,40.4942012
28079057,11,6,2020,28,0.34193548387096784,-3.6605173,40.4942012
28079057,12,6,2020,28,0.2838709677419355,-3.6605173,40.4942012
28079057,01,7,2020,28,32.16129032258065,-3.6605173,40.4942012
28079057,02,7,2020,28,23.580645161290324,-3.6605173,40.4942012
28079057,03,7,2020,28,5.0,-3.6605173,40.4942012
28079057,04,7,2020,28,1.7419354838709677,-3.6605173,40.4942012
28079057,05,7,2020,28,2.0,-3.6605173,40.4942012
28079057,06,7,2020,28,2.6129032258064515,-3.6605173,40.4942012
28079057,07,7,2020,28,2.5806451612903225,-3.6605173,40.4942012
28079057,08,7,2020,28,2.4838709677419355,-3.6605173,40.4942012
28079057,09,7,2020,28,4.806451612903226,-3.6605173,40.4942012
28079057,10,7,2020,28,9.03225806451613,-3.6605173,40.4942012
28079057,11,7,2020,28,21.193548387096776,-3.6605173,40.4942012
28079057,12,7,2020,28,11.548387096774194,-3.6605173,40.4942012
28079057,01,8,2020,28,44.0,-3.6605173,40.4942012
28079057,02,8,2020,28,38.70967741935484,-3.6605173,40.4942012
28079057,03,8,2020,28,18.612903225806452,-3.6605173,40.4942012
28079057,04,8,2020,28,9.516129032258064,-3.6605173,40.4942012
28079057,05,8,2020,28,9.161290322580646,-3.6605173,40.4942012
28079057,06,8,2020,28,11.32258064516129,-3.6605173,40.4942012
28079057,07,8,2020,28,14.35483870967742,-3.6605173,40.4942012
28079057,08,8,2020,28,17.419354838709676,-3.6605173,40.4942012
28079057,09,8,2020,28,22.677419354838708,-3.6605173,40.4942012
28079057,10,8,2020,28,26.483870967741936,-3.6605173,40.4942012
28079057,11,8,2020,28,37.38709677419355,-3.6605173,40.4942012
28079057,12,8,2020,28,29.548387096774192,-3.6605173,40.4942012
28079057,01,1,2021,28,2.5161290322580645,-3.6605173,40.4942012
28079057,02,1,2021,28,1.967741935483871,-3.6605173,40.4942012
28079057,03,1,2021,28,2.032258064516129,-3.6605173,40.4942012
28079057,04,1,2021,28,1.935483870967742,-3.6605173,40.4942012
28079057,05,1,2021,28,2.0,-3.6605173,40.4942012
28079057,06,1,2021,28,1.935483870967742,-3.6605173,40.4942012
28079057,01,10,2021,28,16.870967741935484,-3.6605173,40.4942012
28079057,02,10,2021,28,21.032258064516128,-3.6605173,40.4942012
28079057,03,10,2021,28,22.70967741935484,-3.6605173,40.4942012
28079057,04,10,2021,28,11.838709677419354,-3.6605173,40.4942012
28079057,05,10,2021,28,11.258064516129032,-3.6605173,40.4942012
28079057,06,10,2021,28,15.03225806451613,-3.6605173,40.4942012
28079057,01,12,2021,28,81.12903225806451,-3.6605173,40.4942012
28079057,02,12,2021,28,38.225806451612904,-3.6605173,40.4942012
28079057,03,12,2021,28,32.41935483870968,-3.6605173,40.4942012
28079057,04,12,2021,28,24.129032258064516,-3.6605173,40.4942012
28079057,05,12,2021,28,19.967741935483872,-3.6605173,40.4942012
28079057,06,12,2021,28,18.967741935483872,-3.6605173,40.4942012
28079057,01,6,2021,28,0.03225806451612903,-3.6605173,40.4942012
28079057,01,7,2021,28,24.806451612903224,-3.6605173,40.4942012
28079057,02,7,2021,28,7.290322580645161,-3.6605173,40.4942012
28079057,03,7,2021,28,5.0,-3.6605173,40.4942012
28079057,04,7,2021,28,3.2903225806451615,-3.6605173,40.4942012
28079057,05,7,2021,28,2.7096774193548385,-3.6605173,40.4942012
28079057,06,7,2021,28,2.129032258064516,-3.6605173,40.4942012
28079057,01,8,2021,28,43.03225806451613,-3.6605173,40.4942012
28079057,02,8,2021,28,27.06451612903226,-3.6605173,40.4942012
28079057,03,8,2021,28,24.548387096774192,-3.6605173,40.4942012
28079057,04,8,2021,28,19.06451612903226,-3.6605173,40.4942012
28079057,05,8,2021,28,15.709677419354838,-3.6605173,40.4942012
28079057,06,8,2021,28,15.612903225806452,-3.6605173,40.4942012
28079047,01,10,2019,28,22.516129032258064,-3.6868138,40.3980991
28079047,02,10,2019,28,23.193548387096776,-3.6868138,40.3980991
28079047,03,10,2019,28,15.064516129032258,-3.6868138,40.3980991
28079047,04,10,2019,28,6.645161290322581,-3.6868138,40.3980991
28079047,05,10,2019,28,9.935483870967742,-3.6868138,40.3980991
28079047,06,10,2019,28,17.838709677419356,-3.6868138,40.3980991
28079047,07,10,2019,28,26.193548387096776,-3.6868138,40.3980991
28079047,08,10,2019,28,21.516129032258064,-3.6868138,40.3980991
28079047,09,10,2019,28,21.967741935483872,-3.6868138,40.3980991
28079047,10,10,2019,28,14.741935483870968,-3.6868138,40.3980991
28079047,11,10,2019,28,6.67741935483871,-3.6868138,40.3980991
28079047,12,10,2019,28,12.709677419354838,-3.6868138,40.3980991
28079047,01,12,2019,28,130.41935483870967,-3.6868138,40.3980991
28079047,02,12,2019,28,97.93548387096774,-3.6868138,40.3980991
28079047,03,12,2019,28,52.193548387096776,-3.6868138,40.3980991
28079047,04,12,2019,28,30.258064516129032,-3.6868138,40.3980991
28079047,05,12,2019,28,26.64516129032258,-3.6868138,40.3980991
28079047,06,12,2019,28,27.580645161290324,-3.6868138,40.3980991
28079047,07,12,2019,28,28.774193548387096,-3.6868138,40.3980991
28079047,08,12,2019,28,62.32258064516129,-3.6868138,40.3980991
28079047,09,12,2019,28,45.935483870967744,-3.6868138,40.3980991
28079047,10,12,2019,28,77.09677419354838,-3.6868138,40.3980991
28079047,11,12,2019,28,40.12903225806452,-3.6868138,40.3980991
28079047,12,12,2019,28,80.38709677419355,-3.6868138,40.3980991
28079047,01,7,2019,28,50.12903225806452,-3.6868138,40.3980991
28079047,02,7,2019,28,32.774193548387096,-3.6868138,40.3980991
28079047,03,7,2019,28,10.419354838709678,-3.6868138,40.3980991
28079047,04,7,2019,28,5.032258064516129,-3.6868138,40.3980991
28079047,05,7,2019,28,3.4516129032258065,-3.6868138,40.3980991
28079047,06,7,2019,28,8.193548387096774,-3.6868138,40.3980991
28079047,07,7,2019,28,3.161290322580645,-3.6868138,40.3980991
28079047,08,7,2019,28,3.3870967741935485,-3.6868138,40.3980991
28079047,09,7,2019,28,8.612903225806452,-3.6868138,40.3980991
28079047,10,7,2019,28,21.838709677419356,-3.6868138,40.3980991
28079047,11,7,2019,28,9.193548387096774,-3.6868138,40.3980991
28079047,12,7,2019,28,26.774193548387096,-3.6868138,40.3980991
28079047,01,8,2019,28,53.54838709677419,-3.6868138,40.3980991
28079047,02,8,2019,28,47.483870967741936,-3.6868138,40.3980991
28079047,03,8,2019,28,36.32258064516129,-3.6868138,40.3980991
28079047,04,8,2019,28,22.838709677419356,-3.6868138,40.3980991
28079047,05,8,2019,28,21.35483870967742,-3.6868138,40.3980991
28079047,06,8,2019,28,18.35483870967742,-3.6868138,40.3980991
28079047,07,8,2019,28,23.903225806451612,-3.6868138,40.3980991
28079047,08,8,2019,28,26.806451612903224,-3.6868138,40.3980991
28079047,09,8,2019,28,32.58064516129032,-3.6868138,40.3980991
28079047,10,8,2019,28,43.645161290322584,-3.6868138,40.3980991
28079047,11,8,2019,28,25.870967741935484,-3.6868138,40.3980991
28079047,12,8,2019,28,39.193548387096776,-3.6868138,40.3980991
28079047,01,9,2019,28,13.741935483870968,-3.6868138,40.3980991
28079047,02,9,2019,28,12.225806451612904,-3.6868138,40.3980991
28079047,03,9,2019,28,7.838709677419355,-3.6868138,40.3980991
28079047,04,9,2019,28,4.806451612903226,-3.6868138,40.3980991
28079047,05,9,2019,28,5.290322580645161,-3.6868138,40.3980991
28079047,06,9,2019,28,7.548387096774194,-3.6868138,40.3980991
28079047,07,9,2019,28,11.258064516129032,-3.6868138,40.3980991
28079047,08,9,2019,28,11.612903225806452,-3.6868138,40.3980991
28079047,09,9,2019,28,15.741935483870968,-3.6868138,40.3980991
28079047,10,9,2019,28,9.387096774193548,-3.6868138,40.3980991
28079047,11,9,2019,28,4.870967741935484,-3.6868138,40.3980991
28079047,12,9,2019,28,9.96774193548387,-3.6868138,40.3980991
28079047,01,10,2020,28,18.93548387096774,-3.6868138,40.3980991
28079047,02,10,2020,28,20.258064516129032,-3.6868138,40.3980991
28079047,03,10,2020,28,10.67741935483871,-3.6868138,40.3980991
28079047,04,10,2020,28,9.419354838709678,-3.6868138,40.3980991
28079047,05,10,2020,28,8.387096774193548,-3.6868138,40.3980991
28079047,06,10,2020,28,13.129032258064516,-3.6868138,40.3980991
28079047,07,10,2020,28,19.0,-3.6868138,40.3980991
28079047,08,10,2020,28,16.193548387096776,-3.6868138,40.3980991
28079047,09,10,2020,28,14.193548387096774,-3.6868138,40.3980991
28079047,10,10,2020,28,12.64516129032258,-3.6868138,40.3980991
28079047,11,10,2020,28,16.129032258064516,-3.6868138,40.3980991
28079047,12,10,2020,28,9.64516129032258,-3.6868138,40.3980991
28079047,01,12,2020,28,103.03225806451613,-3.6868138,40.3980991
28079047,02,12,2020,28,84.35483870967742,-3.6868138,40.3980991
28079047,03,12,2020,28,35.03225806451613,-3.6868138,40.3980991
28079047,04,12,2020,28,15.774193548387096,-3.6868138,40.3980991
28079047,05,12,2020,28,15.32258064516129,-3.6868138,40.3980991
28079047,06,12,2020,28,16.225806451612904,-3.6868138,40.3980991
28079047,07,12,2020,28,22.258064516129032,-3.6868138,40.3980991
28079047,08,12,2020,28,27.419354838709676,-3.6868138,40.3980991
28079047,09,12,2020,28,33.96774193548387,-3.6868138,40.3980991
28079047,10,12,2020,28,45.225806451612904,-3.6868138,40.3980991
28079047,11,12,2020,28,71.93548387096774,-3.6868138,40.3980991
28079047,12,12,2020,28,46.12903225806452,-3.6868138,40.3980991
28079047,01,7,2020,28,36.935483870967744,-3.6868138,40.3980991
28079047,02,7,2020,28,27.903225806451612,-3.6868138,40.3980991
28079047,03,7,2020,28,7.516129032258065,-3.6868138,40.3980991
28079047,04,7,2020,28,1.7096774193548387,-3.6868138,40.3980991
28079047,05,7,2020,28,1.5483870967741935,-3.6868138,40.3980991
28079047,06,7,2020,28,1.7741935483870968,-3.6868138,40.3980991
28079047,07,7,2020,28,2.225806451612903,-3.6868138,40.3980991
28079047,08,7,2020,28,3.3548387096774195,-3.6868138,40.3980991
28079047,09,7,2020,28,4.774193548387097,-3.6868138,40.3980991
28079047,10,7,2020,28,10.806451612903226,-3.6868138,40.3980991
28079047,11,7,2020,28,22.580645161290324,-3.6868138,40.3980991
28079047,12,7,2020,28,11.258064516129032,-3.6868138,40.3980991
28079047,01,8,2020,28,46.516129032258064,-3.6868138,40.3980991
28079047,02,8,2020,28,41.67741935483871,-3.6868138,40.3980991
28079047,03,8,2020,28,23.64516129032258,-3.6868138,40.3980991
28079047,04,8,2020,28,13.064516129032258,-3.6868138,40.3980991
28079047,05,8,2020,28,13.096774193548388,-3.6868138,40.3980991
28079047,06,8,2020,28,13.290322580645162,-3.6868138,40.3980991
28079047,07,8,2020,28,19.032258064516128,-3.6868138,40.3980991
28079047,08,8,2020,28,22.129032258064516,-3.6868138,40.3980991
28079047,09,8,2020,28,26.580645161290324,-3.6868138,40.3980991
28079047,10,8,2020,28,28.419354838709676,-3.6868138,40.3980991
28079047,11,8,2020,28,37.25806451612903,-3.6868138,40.3980991
28079047,12,8,2020,28,29.06451612903226,-3.6868138,40.3980991
28079047,01,9,2020,28,12.870967741935484,-3.6868138,40.3980991
28079047,02,9,2020,28,12.35483870967742,-3.6868138,40.3980991
28079047,03,9,2020,28,6.387096774193548,-3.6868138,40.3980991
28079047,04,9,2020,28,7.387096774193548,-3.6868138,40.3980991
28079047,05,9,2020,28,4.774193548387097,-3.6868138,40.3980991
28079047,06,9,2020,28,4.580645161290323,-3.6868138,40.3980991
28079047,07,9,2020,28,8.580645161290322,-3.6868138,40.3980991
28079047,08,9,2020,28,7.161290322580645,-3.6868138,40.3980991
28079047,09,9,2020,28,5.580645161290323,-3.6868138,40.3980991
28079047,10,9,2020,28,6.354838709677419,-3.6868138,40.3980991
28079047,11,9,2020,28,11.064516129032258,-3.6868138,40.3980991
28079047,12,9,2020,28,6.870967741935484,-3.6868138,40.3980991
28079047,01,10,2021,28,16.258064516129032,-3.6868138,40.3980991
28079047,02,10,2021,28,14.96774193548387,-3.6868138,40.3980991
28079047,03,10,2021,28,19.096774193548388,-3.6868138,40.3980991
28079047,04,10,2021,28,12.483870967741936,-3.6868138,40.3980991
28079047,05,10,2021,28,9.612903225806452,-3.6868138,40.3980991
28079047,06,10,2021,28,15.741935483870968,-3.6868138,40.3980991
28079047,01,12,2021,28,84.12903225806451,-3.6868138,40.3980991
28079047,02,12,2021,28,42.29032258064516,-3.6868138,40.3980991
28079047,03,12,2021,28,43.096774193548384,-3.6868138,40.3980991
28079047,04,12,2021,28,23.548387096774192,-3.6868138,40.3980991
28079047,05,12,2021,28,22.70967741935484,-3.6868138,40.3980991
28079047,06,12,2021,28,22.677419354838708,-3.6868138,40.3980991
28079047,01,7,2021,28,28.258064516129032,-3.6868138,40.3980991
28079047,02,7,2021,28,8.03225806451613,-3.6868138,40.3980991
28079047,03,7,2021,28,6.903225806451613,-3.6868138,40.3980991
28079047,04,7,2021,28,2.3870967741935485,-3.6868138,40.3980991
28079047,05,7,2021,28,3.225806451612903,-3.6868138,40.3980991
28079047,06,7,2021,28,3.032258064516129,-3.6868138,40.3980991
28079047,01,8,2021,28,42.32258064516129,-3.6868138,40.3980991
28079047,02,8,2021,28,30.032258064516128,-3.6868138,40.3980991
28079047,03,8,2021,28,32.41935483870968,-3.6868138,40.3980991
28079047,04,8,2021,28,19.838709677419356,-3.6868138,40.3980991
28079047,05,8,2021,28,17.612903225806452,-3.6868138,40.3980991
28079047,06,8,2021,28,18.06451612903226,-3.6868138,40.3980991
28079047,01,9,2021,28,14.935483870967742,-3.6868138,40.3980991
28079047,02,9,2021,28,9.612903225806452,-3.6868138,40.3980991
28079047,03,9,2021,28,10.935483870967742,-3.6868138,40.3980991
28079047,04,9,2021,28,9.064516129032258,-3.6868138,40.3980991
28079047,05,9,2021,28,5.645161290322581,-3.6868138,40.3980991
28079047,06,9,2021,28,9.806451612903226,-3.6868138,40.3980991
28079048,01,10,2019,28,18.64516129032258,-3.6903729,40.4398904
28079048,02,10,2019,28,22.129032258064516,-3.6903729,40.4398904
28079048,03,10,2019,28,15.96774193548387,-3.6903729,40.4398904
28079048,04,10,2019,28,10.870967741935484,-3.6903729,40.4398904
28079048,05,10,2019,28,13.03225806451613,-3.6903729,40.4398904
28079048,06,10,2019,28,22.451612903225808,-3.6903729,40.4398904
28079048,07,10,2019,28,31.806451612903224,-3.6903729,40.4398904
28079048,08,10,2019,28,16.096774193548388,-3.6903729,40.4398904
28079048,09,10,2019,28,14.451612903225806,-3.6903729,40.4398904
28079048,10,10,2019,28,17.580645161290324,-3.6903729,40.4398904
28079048,11,10,2019,28,9.35483870967742,-3.6903729,40.4398904
28079048,12,10,2019,28,15.96774193548387,-3.6903729,40.4398904
28079048,01,12,2019,28,104.03225806451613,-3.6903729,40.4398904
28079048,02,12,2019,28,82.58064516129032,-3.6903729,40.4398904
28079048,03,12,2019,28,45.41935483870968,-3.6903729,40.4398904
28079048,04,12,2019,28,33.70967741935484,-3.6903729,40.4398904
28079048,05,12,2019,28,23.580645161290324,-3.6903729,40.4398904
28079048,06,12,2019,28,29.29032258064516,-3.6903729,40.4398904
28079048,07,12,2019,28,30.193548387096776,-3.6903729,40.4398904
28079048,08,12,2019,28,25.516129032258064,-3.6903729,40.4398904
28079048,09,12,2019,28,35.0,-3.6903729,40.4398904
28079048,10,12,2019,28,67.80645161290323,-3.6903729,40.4398904
28079048,11,12,2019,28,49.41935483870968,-3.6903729,40.4398904
28079048,12,12,2019,28,76.90322580645162,-3.6903729,40.4398904
28079048,01,7,2019,28,31.64516129032258,-3.6903729,40.4398904
28079048,02,7,2019,28,20.193548387096776,-3.6903729,40.4398904
28079048,03,7,2019,28,7.064516129032258,-3.6903729,40.4398904
28079048,04,7,2019,28,5.258064516129032,-3.6903729,40.4398904
28079048,05,7,2019,28,3.5806451612903225,-3.6903729,40.4398904
28079048,06,7,2019,28,3.5161290322580645,-3.6903729,40.4398904
28079048,07,7,2019,28,3.4193548387096775,-3.6903729,40.4398904
28079048,08,7,2019,28,3.096774193548387,-3.6903729,40.4398904
28079048,09,7,2019,28,5.483870967741935,-3.6903729,40.4398904
28079048,10,7,2019,28,15.548387096774194,-3.6903729,40.4398904
28079048,11,7,2019,28,11.03225806451613,-3.6903729,40.4398904
28079048,12,7,2019,28,22.129032258064516,-3.6903729,40.4398904
28079048,01,8,2019,28,55.70967741935484,-3.6903729,40.4398904
28079048,02,8,2019,28,51.645161290322584,-3.6903729,40.4398904
28079048,03,8,2019,28,34.67741935483871,-3.6903729,40.4398904
28079048,04,8,2019,28,25.612903225806452,-3.6903729,40.4398904
28079048,05,8,2019,28,17.967741935483872,-3.6903729,40.4398904
28079048,06,8,2019,28,23.838709677419356,-3.6903729,40.4398904
28079048,07,8,2019,28,24.903225806451612,-3.6903729,40.4398904
28079048,08,8,2019,28,20.870967741935484,-3.6903729,40.4398904
28079048,09,8,2019,28,26.451612903225808,-3.6903729,40.4398904
28079048,10,8,2019,28,43.96774193548387,-3.6903729,40.4398904
28079048,11,8,2019,28,32.58064516129032,-3.6903729,40.4398904
28079048,12,8,2019,28,43.0,-3.6903729,40.4398904
28079048,01,9,2019,28,12.129032258064516,-3.6903729,40.4398904
28079048,02,9,2019,28,11.580645161290322,-3.6903729,40.4398904
28079048,03,9,2019,28,8.0,-3.6903729,40.4398904
28079048,04,9,2019,28,6.161290322580645,-3.6903729,40.4398904
28079048,05,9,2019,28,5.870967741935484,-3.6903729,40.4398904
28079048,06,9,2019,28,9.064516129032258,-3.6903729,40.4398904
28079048,07,9,2019,28,14.258064516129032,-3.6903729,40.4398904
28079048,08,9,2019,28,8.612903225806452,-3.6903729,40.4398904
28079048,09,9,2019,28,7.774193548387097,-3.6903729,40.4398904
28079048,10,9,2019,28,10.0,-3.6903729,40.4398904
28079048,11,9,2019,28,5.870967741935484,-3.6903729,40.4398904
28079048,12,9,2019,28,11.870967741935484,-3.6903729,40.4398904
28079048,01,10,2020,28,23.677419354838708,-3.6903729,40.4398904
28079048,02,10,2020,28,27.838709677419356,-3.6903729,40.4398904
28079048,03,10,2020,28,13.03225806451613,-3.6903729,40.4398904
28079048,04,10,2020,28,8.483870967741936,-3.6903729,40.4398904
28079048,05,10,2020,28,11.96774193548387,-3.6903729,40.4398904
28079048,06,10,2020,28,14.96774193548387,-3.6903729,40.4398904
28079048,07,10,2020,28,22.0,-3.6903729,40.4398904
28079048,08,10,2020,28,14.935483870967742,-3.6903729,40.4398904
28079048,09,10,2020,28,14.387096774193548,-3.6903729,40.4398904
28079048,10,10,2020,28,11.96774193548387,-3.6903729,40.4398904
28079048,11,10,2020,28,18.70967741935484,-3.6903729,40.4398904
28079048,12,10,2020,28,12.0,-3.6903729,40.4398904
28079048,01,12,2020,28,89.6774193548387,-3.6903729,40.4398904
